ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067
3282.8657,3396.8237,1048.065,3303.9114,3891.7236,2740.28,3239.5957,2040.4746,3071.701,3638.5918,3564.5532,3657.029,3562.1243,3237.588,2930.096,3878.7708,3639.9834,3563.4626,2787.7834,3510.337,3562.6367,2854.0667,3395.2107,3425.173,3123.4497,3052.7952,3104.9387,4158.909,4105.03,3683.0981,3444.6257,3681.814,4143.52,3761.7407,3623.409,1810.4232,3642.3347,3614.5842,3368.9514,3422.0815,3785.6914,2003.6588,2933.1765,2889.4824,3199.1785,3485.7368,3495.7922,3846.475,2571.635,3747.624,3406.2578,3391.493,2539.776,3158.0132,3300.662,3060.8533,3123.092,3395.9038,1219.545,2819.131,2840.587,2026.7411,2957.8,3109.8904,2147.9116,2328.3743,2661.3147
3283.4363,3391.8972,1070.1545,3297.8047,3882.8347,2734.127,3245.7927,2046.2892,3062.5999,3642.9014,3553.7175,3651.4915,3552.5083,3221.5693,2917.2993,3868.4575,3629.1099,3545.9766,2781.5134,3506.6868,3557.523,2860.7236,3390.9023,3439.6382,3115.7898,3043.3494,3099.3025,4138.0503,4092.6985,3669.2922,3429.0583,3642.876,4128.8755,3748.4746,3611.1099,1818.0479,3639.9973,3608.7393,3369.9849,3423.1543,3790.4692,1995.4307,2927.6504,2870.2942,3183.0142,3474.1836,3481.9683,3816.186,2547.9072,3737.4868,3393.2341,3377.205,2517.726,3150.6404,3291.495,3077.806,3114.1528,3397.8184,1215.5496,2807.2751,2834.513,2011.1777,2950.549,3102.3762,2146.6812,2314.738,2649.498
3274.504,3375.198,1082.273,3288.8606,3869.5222,2724.2615,3221.1104,2038.7238,3060.4658,3634.1162,3548.4202,3642.7078,3543.1023,3217.3413,2902.9866,3862.8752,3622.0618,3538.8232,2771.7075,3496.3926,3549.791,2850.893,3382.5823,3422.6604,3113.3442,3034.2014,3085.067,4131.5015,4085.7957,3662.1892,3422.0864,3611.0146,4125.8154,3739.3008,3605.6584,1851.6956,3636.7732,3603.6729,3360.9302,3419.5498,3784.9792,1990.2898,2922.9749,2855.1096,3182.2139,3469.8787,3479.412,3809.6082,2539.2178,3734.1157,3389.1108,3368.7725,2509.934,3149.4563,3292.3538,3062.45,3116.2285,3392.4563,1204.8668,2807.866,2830.2334,2007.9097,2947.9053,3102.2563,2124.7917,2319.559,2651.0256
3278.277,3364.388,1109.8066,3292.1526,3866.8162,2745.34,3254.406,2044.2764,3044.747,3620.42,3544.6035,3635.7588,3536.8516,3199.1516,2905.3838,3859.4895,3615.3547,3528.0222,2778.8716,3494.289,3548.0715,2857.425,3387.9287,3446.024,3105.4995,3024.358,3076.855,4135.8765,4080.3008,3657.7363,3411.7422,3623.045,4124.668,3737.3586,3596.8835,1808.2968,3628.0913,3605.719,3352.9036,3408.917,3777.3862,1974.2178,2916.4177,2834.1497,3184.3792,3470.5012,3480.0676,3797.859,2553.5237,3736.926,3392.3396,3357.6045,2525.9111,3149.743,3291.805,3037.8613,3105.4216,3380.7986,1198.0488,2800.117,2817.1318,1973.595,2938.9058,3100.0854,2128.4238,2285.5764,2627.1794
3278.1414,3363.1362,1107.6565,3293.0725,3861.9673,2752.764,3244.6562,2042.194,3048.848,3616.5425,3550.597,3633.462,3535.4695,3195.7224,2911.055,3854.356,3611.5059,3516.5344,2780.6855,3490.2869,3540.6973,2840.7358,3382.5393,3417.326,3120.977,3017.0916,3065.1611,4144.357,4074.3032,3653.0679,3399.8218,3662.8806,4122.807,3740.377,3585.1255,1802.1691,3631.469,3597.5037,3324.2888,3412.5374,3767.6936,1975.7322,2912.3918,2822.7334,3188.7585,3472.3533,3480.441,3791.407,2559.2622,3740.8625,3393.9119,3349.6,2538.3926,3152.7236,3290.7444,3031.5156,3100.935,3357.8018,1192.4363,2789.3516,2808.0696,1988.0514,2938.009,3097.6936,2099.3694,2280.725,2614.9216
3263.3147,3353.0244,1085.7976,3279.9795,3859.885,2706.4937,3230.9253,2043.1189,3038.9543,3611.165,3552.9673,3633.2944,3536.0676,3190.0525,2914.7158,3858.244,3615.3176,3518.9626,2762.7751,3493.1042,3540.0059,2850.0928,3369.5781,3416.0237,3108.3406,3009.1938,3064.3801,4137.241,4069.002,3650.4707,3391.1062,3645.8687,4123.416,3740.7134,3592.2275,1783.4423,3631.3525,3594.4082,3343.1785,3402.2275,3759.0623,1970.4783,2904.1082,2825.7803,3185.0674,3462.1682,3478.8733,3776.6047,2556.7292,3736.1555,3390.3157,3355.1948,2520.4824,3149.2776,3286.711,3057.046,3105.0054,3376.0408,1194.8055,2798.47,2815.2993,1999.9843,2942.0771,3096.6643,2119.7427,2297.168,2639.0176
3260.97,3337.3743,1088.8037,3273.024,3854.5542,2701.8127,3226.2454,2029.7427,3035.0146,3602.8916,3550.8967,3630.0813,3537.317,3198.795,2912.9866,3863.5032,3623.5657,3519.2593,2762.2646,3490.0552,3546.6106,2859.6467,3377.6384,3426.9004,3090.4722,3004.4692,3056.3613,4133.054,4062.6406,3647.5435,3389.807,3633.7244,4110.4507,3741.4836,3582.3315,1790.6189,3622.742,3601.224,3339.0806,3398.067,3760.0166,1965.866,2909.5037,2824.0374,3187.2424,3452.3599,3476.1868,3780.036,2544.0315,3728.3552,3386.9907,3353.1687,2508.3335,3140.0151,3288.2754,3057.6284,3102.6226,3373.2993,1193.5433,2797.5603,2811.3755,1999.4305,2935.9888,3099.0234,2131.9128,2287.7676,2637.26
3261.6057,3331.4285,1052.9048,3269.9934,3851.5532,2691.5532,3224.5667,2018.7354,3029.0627,3603.4106,3536.1465,3623.329,3530.9502,3186.9568,2890.0017,3855.4253,3612.3384,3511.5964,2752.6846,3484.5576,3543.9463,2845.2227,3369.6426,3424.268,3084.203,3000.1345,3050.9744,4121.232,4059.6057,3638.4163,3380.565,3585.0354,4108.396,3728.7776,3576.23,1805.0272,3623.2458,3596.0332,3325.3523,3394.157,3757.8494,1976.4976,2901.629,2825.592,3178.3247,3446.2834,3469.2002,3768.589,2531.6963,3724.9976,3382.1052,3349.1318,2495.296,3138.6345,3287.873,3067.081,3101.27,3380.594,1191.4971,2797.0645,2812.5027,1997.5175,2935.7236,3097.8792,2138.4546,2296.4036,2646.353
3263.883,3336.7847,1070.4515,3273.1143,3849.2498,2696.9404,3234.7812,2026.3313,3030.368,3613.1028,3540.733,3625.0186,3532.8638,3189.651,2886.5723,3856.3035,3612.9758,3519.8816,2747.0857,3482.0293,3545.334,2852.7043,3370.993,3430.0493,3081.3208,2997.76,3049.8398,4124.2964,4068.894,3644.5876,3385.5894,3583.2622,4109.44,3732.9993,3581.69,1824.7119,3623.277,3597.966,3321.8965,3394.5627,3758.8884,1961.695,2897.9976,2818.241,3181.1372,3450.3237,3476.1433,3778.1394,2535.735,3729.503,3385.5376,3354.3088,2491.854,3141.6855,3291.379,3052.5833,3104.7068,3384.155,1186.8735,2799.0427,2813.1228,1981.1667,2936.8396,3096.795,2114.766,2297.6138,2643.532
3262.3499,3332.6375,1056.4421,3271.1982,3844.4773,2706.3452,3230.1404,2022.9673,3030.6167,3595.4343,3544.7458,3619.5713,3528.4756,3177.349,2893.092,3847.6772,3603.553,3507.319,2749.5056,3481.5977,3539.5527,2848.1187,3367.1526,3427.97,3090.518,2996.7522,3044.7756,4126.2876,4061.807,3642.0168,3375.2417,3590.534,4114.7837,3725.5017,3577.416,1828.7283,3624.6143,3596.8093,3324.4846,3397.132,3756.703,1963.671,2903.2512,2814.2246,3181.2544,3452.2021,3479.7583,3771.1555,2534.7913,3732.8594,3388.4158,3347.7974,2491.6968,3144.631,3293.6372,3052.3918,3104.8494,3391.088,1193.4183,2799.5059,2819.0808,1987.0109,2940.379,3095.182,2129.6575,2294.7708,2639.7222
3273.974,3337.9595,1118.2462,3269.9966,3839.2507,2718.124,3226.2795,2035.5581,3029.7524,3597.7192,3555.5684,3622.0527,3532.9917,3179.0906,2905.8347,3850.9695,3607.0852,3513.8599,2768.1917,3482.9038,3541.825,2837.378,3376.5476,3418.3516,3093.1562,3003.5862,3046.8936,4139.832,4066.538,3645.7747,3375.4097,3663.3315,4121.061,3735.7083,3573.9294,1782.5485,3622.6765,3596.0178,3312.8743,3401.5366,3755.0706,1959.3293,2906.4944,2809.9397,3191.019,3455.8616,3487.2732,3777.4976,2559.1753,3739.2969,3393.2507,3343.0999,2521.0105,3147.9954,3296.4888,3030.6636,3107.4995,3377.9365,1191.6349,2799.718,2822.8499,1993.5519,2938.396,3092.0142,2126.7449,2291.5366,2629.1702
3272.407,3346.627,1108.2089,3266.1697,3837.484,2698.4033,3236.0283,2028.0831,3027.6304,3594.1257,3550.5498,3625.753,3542.1907,3188.3992,2894.847,3853.3015,3612.7954,3516.7883,2744.278,3481.3079,3547.435,2868.5027,3372.4194,3435.8582,3085.518,3001.0671,3053.023,4131.556,4066.1677,3654.1794,3373.9165,3628.8733,4109.7188,3732.783,3586.7927,1776.3491,3609.4146,3596.966,3353.727,3391.9443,3756.8015,1961.2251,2900.7017,2828.5662,3187.5894,3450.092,3490.54,3779.3218,2544.3018,3728.9644,3388.6587,3357.797,2492.1023,3137.97,3294.003,3067.5159,3103.6912,3387.4175,1184.6326,2804.548,2829.98,1997.377,2934.598,3087.5552,2131.0723,2281.4548,2644.017
3281.3303,3347.8938,1096.3099,3267.9424,3839.1768,2706.8396,3238.2378,2023.8746,3028.5513,3589.2324,3545.4421,3623.593,3538.6165,3180.9634,2910.5986,3850.331,3609.5847,3510.8271,2760.5813,3485.266,3548.302,2844.6545,3378.8237,3431.0571,3088.9446,3004.0881,3047.8708,4123.119,4064.9568,3648.967,3371.587,3632.3755,4104.3423,3729.2366,3578.7366,1828.2074,3613.6406,3597.1494,3332.0256,3395.12,3759.1753,1973.5208,2901.2983,2817.0774,3184.8022,3445.6357,3481.0383,3765.5493,2543.4011,3724.344,3381.4924,3339.9143,2503.8088,3139.1396,3293.6167,3042.9014,3102.819,3388.26,1198.202,2804.871,2824.0498,1997.133,2935.417,3086.373,2156.3184,2287.9424,2638.3184
3289.1724,3353.1455,1116.3,3273.249,3831.6086,2717.955,3238.59,2009.4698,3025.7068,3593.0996,3547.32,3624.7642,3540.5022,3180.5286,2896.5315,3850.6675,3610.192,3511.2466,2768.2722,3484.169,3545.7869,2851.2104,3382.393,3424.7961,3083.838,3005.6238,3050.2678,4125.0156,4070.408,3651.2695,3377.163,3616.2065,4105.641,3730.3464,3572.4429,1788.1157,3617.0823,3598.0068,3339.4956,3404.528,3760.8176,1964.1844,2906.9465,2805.5015,3185.8042,3445.8352,3483.2358,3766.5586,2537.2576,3725.3352,3382.8774,3337.5962,2495.0334,3138.122,3294.7761,3046.573,3108.8674,3385.4421,1194.9028,2801.2063,2827.2163,2007.9783,2935.03,3080.3599,2148.9548,2288.3462,2635.9246
3278.9075,3353.4473,1142.3857,3274.774,3826.3723,2724.4165,3243.5693,2038.7837,3023.8137,3592.4165,3547.3767,3619.8281,3534.13,3166.0227,2904.6917,3846.0623,3606.8582,3509.2244,2764.2793,3486.3076,3544.1865,2855.7126,3383.317,3427.0422,3091.039,3006.0164,3048.711,4116.9917,4064.82,3648.1577,3370.704,3590.5898,4111.1577,3724.6448,3575.3723,1832.5955,3620.921,3597.9626,3339.0134,3404.9153,3764.7002,1968.7257,2903.2058,2813.9097,3188.568,3450.8105,3483.6406,3763.1948,2538.7314,3728.5928,3383.4604,3340.728,2509.657,3143.128,3295.7017,3047.9075,3111.719,3383.6519,1188.3827,2806.0464,2828.1934,1987.977,2937.0796,3082.2158,2137.2595,2285.4539,2631.2517
3278.78,3344.112,1144.8799,3267.9656,3823.8823,2728.7234,3249.6501,2058.4072,3024.354,3590.7422,3560.0334,3622.1206,3536.7622,3160.668,2917.5767,3847.021,3605.003,3507.6738,2766.8113,3486.5742,3542.294,2835.2766,3384.8066,3414.0645,3101.6418,3008.011,3054.049,4128.484,4063.836,3649.998,3369.111,3613.2188,4119.391,3731.3613,3574.4092,1778.389,3626.6091,3596.756,3328.3904,3409.4468,3765.8757,1978.1443,2904.5745,2818.2517,3197.4736,3457.0273,3485.752,3763.9036,2563.0962,3737.5603,3384.2607,3334.5742,2529.9216,3147.8364,3296.5188,3032.7036,3111.705,3376.388,1199.3342,2804.3687,2833.4016,1995.674,2934.1587,3080.4436,2125.3047,2277.6045,2625.7986
3271.9385,3342.2732,1134.927,3260.681,3817.0212,2710.1853,3242.4624,2039.7314,3027.6726,3588.1892,3560.9321,3622.9985,3542.4448,3170.514,2918.9302,3853.9333,3609.2075,3507.8376,2779.0232,3482.6511,3543.093,2858.659,3374.9329,3409.6099,3100.7793,3009.145,3054.3962,4122.0,4067.0327,3653.6794,3370.7979,3621.5593,4114.019,3733.3635,3573.717,1846.3005,3611.854,3592.3499,3338.0227,3400.027,3758.477,2001.1729,2904.224,2826.9028,3200.517,3447.738,3486.5576,3766.211,2575.4226,3728.5935,3381.2969,3341.245,2542.8093,3133.6633,3291.3337,3051.196,3108.4175,3377.7534,1190.7723,2796.8262,2836.1912,2007.1141,2923.5474,3074.525,2144.4766,2269.637,2632.5151
3272.3435,3328.6445,1134.3605,3254.7249,3817.5225,2691.958,3237.6006,2039.7167,3026.4443,3596.6326,3551.4172,3622.5955,3540.9075,3167.4111,2908.8547,3854.2856,3609.3281,3505.5027,2772.439,3483.5151,3542.3984,2858.9507,3370.5312,3420.2324,3093.47,3005.7085,3052.113,4117.0005,4058.2695,3647.6538,3365.1475,3608.4868,4105.5347,3722.734,3568.2742,1856.4117,3609.6936,3588.4587,3338.803,3395.7646,3758.9958,1992.7509,2901.2285,2822.1006,3191.5405,3441.6177,3476.5818,3752.9724,2556.3232,3718.7815,3376.8054,3336.6868,2516.7673,3130.3242,3287.393,3052.5537,3104.568,3387.2954,1203.2296,2794.2205,2831.1863,2007.4976,2923.6218,3074.7666,2141.5,2267.274,2634.2522
3270.1726,3318.0803,1096.88,3255.2197,3818.978,2705.3618,3233.221,2030.2666,3021.1753,3589.7031,3544.9333,3621.0894,3537.909,3165.1445,2900.5803,3849.0964,3607.4858,3503.6975,2770.3442,3478.8228,3542.957,2843.713,3375.0615,3417.1238,3084.4985,3004.1604,3047.1316,4124.673,4062.547,3647.6677,3372.2034,3651.7034,4104.905,3724.0002,3568.6226,1781.4172,3614.6382,3589.4094,3318.8367,3398.7493,3759.7544,1991.0239,2904.9377,2814.131,3191.9346,3443.2947,3478.1428,3753.223,2549.225,3721.6423,3377.9766,3331.7952,2507.8967,3128.5493,3290.252,3043.6506,3108.0237,3384.763,1193.1259,2794.677,2823.7803,1988.89,2922.8713,3077.4336,2132.5488,2269.0732,2623.4734
3268.1006,3327.9927,1116.3291,3262.2659,3821.4204,2727.8923,3240.9924,2040.7999,3019.904,3592.7092,3538.4038,3614.0745,3526.8374,3162.9368,2894.5037,3840.9207,3598.4644,3503.7793,2750.1135,3476.6309,3537.6611,2847.8052,3375.1292,3415.9658,3098.0925,3001.3557,3047.7485,4115.5176,4052.473,3638.0212,3363.703,3629.2954,4099.5254,3716.9756,3569.7961,1839.8088,3618.0857,3583.0337,3326.6272,3399.6633,3750.5076,1983.7062,2901.7983,2820.036,3186.4011,3442.768,3476.7708,3752.8918,2542.2424,3724.7605,3380.6934,3333.245,2494.4656,3137.8574,3286.7952,3032.44,3104.6567,3375.041,1197.201,2791.5059,2819.7078,1977.1118,2927.3071,3077.1821,2108.9443,2259.7349,2612.3435
3267.9436,3324.9338,1153.4504,3257.759,3818.218,2722.6353,3238.2756,2043.2639,3026.0042,3591.5737,3545.6492,3616.0532,3531.9229,3166.3225,2903.832,3843.0999,3604.3162,3504.1555,2760.5923,3470.8047,3536.1821,2840.0762,3372.662,3406.8508,3095.622,3000.8687,3047.9482,4122.7554,4051.817,3642.4836,3367.708,3644.1802,4104.6875,3727.6357,3563.7678,1830.3928,3609.3694,3582.1702,3301.5806,3393.7776,3740.4873,1982.1514,2909.164,2814.0793,3192.9536,3447.6528,3483.9343,3757.6096,2559.6997,3730.7058,3387.092,3330.105,2520.8882,3134.562,3286.552,3025.4236,3100.0757,3358.8699,1174.706,2786.5383,2813.528,1989.2472,2921.3303,3079.4385,2128.6057,2249.0557,2602.3948
3262.417,3316.1338,1128.0015,3252.9333,3820.048,2695.8472,3224.5547,2035.9257,3021.3057,3592.6938,3541.4375,3615.6692,3536.429,3174.4373,2906.7642,3846.5989,3607.296,3509.5535,2756.7798,3468.6099,3539.7505,2868.8542,3364.8887,3423.169,3094.5037,2999.303,3043.1287,4118.404,4048.6597,3642.6602,3365.0593,3597.4043,4098.6216,3723.7195,3569.8926,1852.236,3597.0234,3579.567,3320.9167,3386.3118,3733.457,1996.5022,2901.9768,2819.9316,3189.848,3442.5618,3483.2344,3766.4773,2554.72,3725.5464,3382.228,3341.4788,2517.1748,3127.4778,3282.9944,3055.445,3090.4253,3368.0876,1186.0046,2787.3416,2807.663,1975.3683,2916.5874,3074.309,2124.5715,2245.5151,2616.2434
3269.7368,3310.3308,1126.01,3254.4983,3814.042,2691.914,3228.472,2033.9332,3018.8389,3593.6504,3531.964,3613.923,3530.666,3163.8323,2902.027,3847.7864,3603.7893,3496.8184,2755.476,3469.483,3538.6648,2846.8813,3368.5432,3404.2969,3081.5662,2999.014,3043.888,4109.488,4047.1787,3639.0269,3361.0684,3578.0574,4089.9639,3718.5928,3562.4038,1855.5968,3606.9167,3577.5,3295.655,3382.2285,3734.0425,1986.257,2905.1567,2820.9714,3183.0552,3440.6152,3477.1375,3748.6523,2547.7961,3721.12,3380.5898,3327.7996,2514.3296,3125.7026,3280.8274,3037.163,3090.9192,3361.0454,1196.9569,2785.061,2799.4485,1979.3408,2917.0884,3074.76,2118.377,2248.5874,2610.7297
3281.7026,3334.443,1094.0063,3263.6628,3819.0586,2706.1528,3247.7434,2047.0629,3027.5068,3595.3357,3534.1948,3616.023,3536.0266,3169.4355,2897.4133,3845.4944,3604.2607,3500.9805,2756.6492,3473.043,3542.3289,2861.6165,3369.332,3419.3782,3077.7615,2996.7644,3043.5393,4115.723,4051.8066,3642.825,3365.3064,3582.379,4092.3293,3717.0027,3563.5488,1823.9962,3600.2812,3582.675,3303.824,3386.483,3736.0674,1987.8352,2905.5244,2818.1565,3186.1501,3442.663,3479.7651,3755.1912,2545.9673,3723.222,3382.481,3331.5527,2507.9436,3126.1614,3284.9563,3028.1062,3090.513,3361.7458,1199.908,2787.0762,2804.6785,1967.3752,2919.5132,3075.7217,2124.2249,2252.912,2613.6016
3280.6465,3335.7686,1114.2489,3272.1018,3823.218,2716.2292,3248.811,2039.7302,3029.3364,3599.834,3536.064,3617.3613,3535.8003,3172.0652,2901.4585,3846.3855,3607.4548,3504.4607,2766.154,3480.4033,3541.9585,2858.2856,3373.3953,3425.74,3086.127,3001.3284,3050.269,4115.823,4061.944,3649.8865,3368.9785,3577.9866,4098.6934,3723.6606,3573.2563,1799.4576,3608.8486,3587.9338,3314.7258,3396.4478,3744.4019,1980.3492,2909.0137,2822.6924,3185.6733,3450.992,3485.129,3760.267,2547.5095,3727.3203,3387.9973,3340.725,2498.7932,3133.5977,3288.1272,3046.644,3098.5264,3364.2246,1192.1508,2792.7434,2808.8623,1975.6112,2927.6055,3079.9915,2123.0955,2261.6633,2616.5322
3282.1316,3338.632,1133.9285,3270.7842,3823.967,2734.5005,3253.128,2063.9368,3036.027,3607.9453,3551.6233,3621.4246,3537.4717,3171.7195,2909.7952,3847.3362,3605.8008,3514.9873,2751.0872,3481.802,3544.768,2848.2256,3372.8052,3430.097,3101.8223,3008.307,3054.1555,4134.4253,4069.2292,3653.1025,3373.4324,3639.6416,4116.003,3730.2388,3580.4758,1795.7896,3608.7383,3591.9575,3315.5752,3396.531,3754.8982,1986.089,2912.505,2829.7634,3192.6555,3458.5496,3490.7876,3764.8743,2554.275,3737.3035,3391.672,3344.118,2525.523,3144.2727,3290.874,3029.7993,3099.0479,3365.4275,1199.5089,2795.7717,2817.9563,1980.1136,2931.7197,3083.8997,2116.3164,2264.8394,2618.0322
3284.101,3340.4934,1152.6138,3271.145,3825.9302,2726.1096,3245.717,2056.3186,3040.1035,3606.6787,3552.9224,3626.4683,3546.5515,3181.0972,2918.8423,3854.1875,3618.074,3522.9182,2781.2424,3490.3318,3549.4292,2855.394,3377.8513,3425.513,3093.018,3014.316,3061.8523,4135.712,4071.3313,3656.2031,3383.1155,3670.9827,4114.886,3735.3845,3586.7112,1785.8132,3604.8044,3590.9475,3330.8757,3393.7188,3756.789,1992.0825,2915.7925,2845.1316,3200.4617,3453.1023,3490.1367,3784.608,2578.2493,3728.0405,3388.9683,3354.026,2526.5789,3135.383,3289.4893,3042.2056,3097.53,3366.1604,1190.3981,2792.1218,2818.1597,1999.4208,2926.8723,3075.5676,2137.3538,2269.0557,2626.1267
3285.6387,3347.3027,1114.0105,3271.2363,3834.1301,2718.1685,3254.4558,2045.6837,3039.039,3612.154,3541.4812,3627.9512,3541.8494,3177.363,2911.251,3852.095,3616.0583,3525.986,2758.49,3490.7532,3547.7075,2857.3784,3378.0608,3431.4893,3093.8953,3016.8235,3061.9067,4124.709,4067.8484,3649.765,3378.8987,3639.4646,4104.026,3724.775,3590.7588,1826.8479,3607.215,3587.7578,3341.348,3388.3499,3755.6929,2005.2483,2915.4446,2842.5352,3189.9001,3448.511,3481.4668,3763.2188,2551.8345,3721.6309,3383.1714,3351.4055,2505.057,3130.9172,3282.9905,3052.698,3094.846,3372.6206,1203.3806,2796.1777,2816.268,1982.3584,2923.8337,3070.7844,2125.618,2265.8022,2632.2207
3287.7673,3336.705,1145.8573,3275.7493,3830.1301,2743.135,3254.4744,2036.1002,3042.2444,3612.645,3541.4993,3625.302,3542.535,3189.5405,2919.6934,3852.8625,3616.5127,3522.7449,2769.8704,3489.7183,3549.0415,2844.5164,3378.8223,3423.9873,3080.3894,3020.3044,3070.109,4120.5933,4065.735,3652.9077,3388.726,3642.4136,4103.705,3729.2073,3582.3252,1763.7174,3603.1292,3590.655,3318.7163,3392.9495,3754.0046,1994.0244,2922.022,2830.9294,3191.4832,3448.7253,3483.43,3768.2664,2549.9941,3720.4744,3386.8655,3339.343,2501.1138,3131.6602,3286.0688,3032.7778,3098.3345,3362.531,1209.9542,2789.503,2805.294,1985.4442,2922.0813,3075.71,2136.1233,2263.2915,2619.9023
3286.2576,3341.194,1133.7144,3278.3838,3829.743,2730.3225,3256.4805,2036.1152,3040.932,3621.982,3537.9563,3621.8875,3537.9163,3182.3052,2908.1025,3846.2527,3613.0315,3527.7458,2741.6125,3483.7888,3544.969,2850.7424,3377.6484,3428.2556,3088.4946,3019.969,3060.0137,4115.9106,4066.0752,3649.8296,3382.4646,3599.2634,4108.068,3724.694,3587.4912,1850.6783,3603.3245,3587.6592,3322.4824,3391.3015,3758.399,1981.897,2917.3606,2837.1143,3185.989,3451.696,3481.41,3762.7466,2545.7424,3723.3623,3384.6562,3343.9236,2493.9705,3130.9412,3285.3643,3030.0461,3093.2134,3371.766,1199.3839,2789.3843,2811.682,1979.1747,2925.229,3074.4937,2138.7378,2262.0842,2622.8958
3287.6711,3334.4224,1157.699,3275.5068,3823.817,2739.5115,3259.5464,2061.292,3044.474,3619.759,3547.5225,3621.63,3535.5566,3185.6335,2909.0715,3847.463,3608.3071,3523.0234,2765.7637,3482.7932,3543.462,2842.0269,3382.9983,3406.7988,3097.4858,3020.8816,3062.0264,4121.5835,4064.9297,3646.862,3378.97,3604.8008,4104.707,3728.141,3582.2583,1831.549,3604.277,3588.3804,3311.8901,3397.7197,3756.4553,1985.0178,2918.274,2831.0845,3191.416,3455.0764,3484.4226,3765.7966,2555.1536,3730.246,3390.8088,3343.8403,2508.175,3138.3862,3289.3901,3020.1094,3101.2034,3360.8071,1201.776,2789.203,2810.3362,1988.7625,2925.1765,3075.2197,2127.9329,2258.2402,2611.9214
3281.8884,3338.8484,1168.9683,3268.937,3823.5469,2731.4214,3252.1016,2034.9062,3041.2175,3607.98,3542.5068,3624.0989,3543.7854,3187.4155,2909.2437,3850.0671,3611.4343,3520.5225,2763.639,3482.208,3542.669,2858.2783,3374.7903,3405.5679,3100.9473,3021.285,3067.4417,4122.8877,4064.981,3651.739,3380.046,3600.161,4109.1724,3729.512,3583.1162,1785.8197,3602.5532,3582.785,3320.2183,3385.174,3747.9287,2001.911,2920.5679,2843.9275,3195.3918,3454.233,3491.912,3765.6897,2563.5005,3731.6785,3387.705,3347.7346,2525.2532,3134.0452,3287.4128,3036.3452,3093.3647,3352.6577,1209.2136,2791.095,2822.9666,1984.1401,2921.9978,3073.7952,2131.589,2253.063,2615.524
3287.7583,3334.9114,1118.4634,3270.057,3827.3167,2728.959,3251.3804,2044.093,3037.9724,3606.9907,3536.6167,3625.8518,3541.816,3179.5352,2902.86,3850.7266,3611.0303,3520.7742,2756.4856,3485.1797,3545.55,2855.901,3373.4248,3414.5505,3091.525,3016.9524,3059.1855,4117.222,4063.1223,3648.627,3375.9026,3582.4224,4096.88,3726.193,3580.5125,1799.857,3603.7363,3587.9785,3314.7146,3388.7756,3750.9873,1999.8773,2913.5828,2833.1934,3185.608,3448.5422,3481.2402,3760.2253,2536.9617,3720.0305,3382.59,3341.269,2498.5574,3128.5322,3283.2378,3037.4478,3090.8987,3364.5886,1202.6813,2791.3606,2818.6545,1985.227,2919.3164,3074.7727,2139.345,2258.5269,2617.604
3290.4067,3336.1826,1130.9639,3275.2205,3831.9788,2744.982,3249.4717,2042.7758,3039.6052,3606.1594,3542.8123,3626.1345,3544.9045,3181.6455,2908.1687,3855.3074,3611.3162,3519.794,2770.4194,3491.9565,3548.549,2841.4304,3382.2341,3406.472,3089.8926,3017.9077,3058.6697,4129.683,4069.3645,3654.5903,3381.4429,3626.5967,4107.688,3731.1265,3581.4294,1840.7896,3611.6414,3590.8772,3309.274,3401.597,3756.914,1994.7828,2916.4487,2821.0105,3191.7097,3453.1304,3485.4429,3761.7927,2555.5015,3729.245,3386.2327,3335.5103,2508.6826,3135.6414,3289.2678,3016.1514,3100.7344,3365.5352,1193.4581,2797.64,2821.6711,1986.5068,2928.1475,3079.8894,2128.2993,2271.387,2620.562
3291.7363,3359.8064,1141.1698,3279.2131,3834.0635,2747.8652,3259.1206,2043.6998,3043.044,3611.724,3544.1116,3626.6353,3542.9897,3184.99,2902.699,3852.9395,3613.516,3522.7754,2762.835,3490.7046,3546.8992,2862.9253,3382.2393,3427.0818,3092.4536,3016.9617,3063.0098,4126.2427,4075.1465,3655.9714,3392.6064,3622.3948,4107.3096,3730.7383,3588.2979,1813.6721,3612.9512,3592.3538,3340.0688,3403.506,3764.4014,1991.289,2913.1084,2835.7424,3192.729,3455.0032,3487.0142,3771.9336,2545.8252,3730.7385,3390.1384,3350.0908,2491.2192,3140.5635,3289.3623,3048.7046,3105.195,3365.0894,1184.7355,2799.8252,2823.371,1987.465,2933.2266,3079.8972,2131.5103,2272.2256,2625.395
