ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067
0.74296415,1.6023449,-0.26509285,0.81145346,1.0972005,0.65537655,0.07615082,0.47614017,0.5783508,0.5396778,0.42959115,1.7149574,0.9821807,0.570646,0.3990913,1.0896658,0.71718645,0.5320513,0.8823615,1.6107159,0.5762943,-0.111374244,0.9178367,0.3534543,1.1057616,0.9600193,0.76589745,0.8226779,1.1450124,0.7916525,0.74636054,0.5186545,1.356776,0.8357839,0.38443288,-0.10589116,1.7603284,0.7115153,0.80794424,1.6223508,0.9637261,0.5623792,0.286574,0.2736509,-0.017807314,0.77399653,-0.3869017,0.60538954,0.053685855,0.19390629,-0.27365297,0.21053836,0.39668974,0.75070405,-0.062578395,0.441098,1.0291559,0.8055576,1.2288545,0.3249239,0.55703306,0.9211635,0.691825,0.12513259,0.8549282,1.2788018,0.43482402
0.2705315,1.1357279,-0.15593877,0.42574644,0.67324823,0.40488604,-0.45330188,0.25745586,0.50705606,0.24618156,0.24243212,1.0452144,0.27003685,0.4393457,-0.36076474,0.6042541,0.1601059,0.27810338,0.35018867,0.85016316,0.25888142,-0.30988672,0.58992726,0.08371378,0.9865566,0.61297077,0.2716938,0.4942923,0.77042943,0.38180256,0.5518737,-0.26019263,1.1431026,0.066665396,0.21533331,1.0007648,1.5156783,0.43538782,0.6264754,1.4227227,0.7953032,0.45086977,0.023061315,-0.03335858,-0.052245293,0.5117138,-0.5608256,0.44962677,-0.48684794,-0.03589871,-0.53622115,-0.022314504,0.04436611,0.6639908,-0.022113563,0.091978446,1.1445166,0.63358074,0.5407655,0.35030368,0.42427847,0.7737218,0.532395,0.12051512,-0.06408348,1.4681761,0.5115952
0.47009546,0.8336685,0.092065275,0.56771106,0.5870707,0.94008493,0.26091123,0.4179582,-0.018082637,-0.21138678,0.10758755,0.51536584,-0.20321618,-0.12553059,-0.23349777,0.309844,-0.37001696,-0.10534074,0.73898685,0.69475174,0.18829288,-0.17798384,0.8006403,0.45491,0.60417694,0.23953477,-0.013391446,0.71367306,0.47224954,0.12486801,0.26331362,0.033886272,1.0629795,-0.096160285,-0.056858778,-0.42659986,0.8568867,0.546906,0.4656107,0.8338438,0.5623633,0.10225533,-0.34649763,-0.4571379,0.040930558,0.5496439,-0.5162233,0.17140669,0.40306154,0.15567759,-0.33061606,-0.3306996,0.76678634,0.6849808,-0.047977917,-0.4670469,0.54389983,0.25968403,0.10160976,0.017430235,0.017858138,-0.77441573,-0.010305749,0.036892768,0.08840691,0.13331102,-0.6868303
0.46291608,0.79869264,0.07269827,0.607382,0.4326525,1.1285805,0.05177271,0.35776496,0.11891965,-0.34092513,0.3193383,0.34023267,-0.3078557,-0.23202346,0.0675802,-0.1365479,-0.6742317,-0.5131656,0.8374319,0.39906245,-0.11443701,-0.5149956,0.58823377,-0.0010395373,1.3586068,-0.036131203,-0.41935566,1.1389192,0.14679135,-0.14450543,-0.06921492,1.0076661,0.9330434,0.15688986,-0.42158648,-0.62813634,1.1131895,0.09915681,-0.107869424,1.0343509,0.2650112,0.13510391,-0.57339567,-0.68795776,0.22938341,0.66248214,-0.4908241,0.018627014,0.7600307,0.42402753,-0.23049533,-0.5517278,1.3311489,0.90326566,-0.09795779,-0.6113172,0.2945485,-0.47789094,-0.25990176,-0.44501635,-0.26325986,-0.12220167,-0.06438149,-0.055240408,-1.131424,-0.05725248,-1.3028648
-0.32126504,0.51614386,-0.12419114,0.042755734,0.36633998,-0.046249844,-0.2427651,0.38450065,-0.21160845,-0.52057576,0.40308458,0.32746255,-0.2625692,-0.4081014,0.26193485,0.20153128,-0.37295008,-0.42696196,-0.13457686,0.6072156,-0.14282076,-0.32604733,0.077409305,-0.02172943,0.74266046,-0.3357488,-0.4464691,0.7821071,-0.14088261,-0.29436395,-0.31234226,0.5918102,0.9755599,0.18509524,-0.20128523,-1.2440516,1.1043527,-0.06955081,0.27070597,0.46336076,0.00021720388,0.02114267,-1.0402634,-0.62635446,0.07054638,0.041946195,-0.59748745,-0.33188692,0.60246617,0.103152625,-0.45949817,-0.3972386,0.5213211,0.6509034,-0.2880401,-0.030883353,0.52076524,0.10708716,-0.1072945,-0.053318482,-0.038987998,0.41615978,0.18093951,-0.09488861,-0.27606532,0.5886361,-0.091887385
-0.44527748,0.078840524,-0.09711429,-0.25719768,0.19657399,-0.16510096,-0.34315264,-0.0021488762,-0.34322754,-0.7969764,0.32993057,0.082465984,-0.16798514,-0.13660748,0.17012998,0.65885633,0.27897444,-0.41643134,-0.1622819,0.38194484,0.12831819,-0.1331206,0.39508095,0.15107812,-0.12830876,-0.5149877,-0.7248502,0.5721529,-0.48608077,-0.46326822,-0.34858763,0.29494426,0.07023568,0.24967286,-0.508253,-1.0080156,0.45097056,0.30192795,0.18857822,0.2329311,0.029494788,-0.078901745,-0.73617333,-0.66159374,0.16414246,-0.5556383,-0.78028196,-0.25063798,-0.18740691,-0.42858768,-0.67122865,-0.4531867,-0.028006176,-0.02740853,-0.21431287,-0.017639702,0.3883351,0.01916074,-0.1885949,-0.092394926,-0.1607081,0.39117864,-0.18621017,-0.0040156036,0.23489076,0.21938154,-0.18021658
-0.41165313,-0.08729967,-0.42046648,-0.3878864,0.10100434,-0.4255965,-0.37916204,-0.3203237,-0.5420713,-0.77963614,-0.19120447,-0.43237862,-0.6500182,-0.50423765,-1.0501243,-0.043562856,-0.60842943,-0.6884677,-0.6821988,-0.02422441,0.018942542,-0.42439154,0.07994953,0.10925613,-0.43389592,-0.67943513,-0.9118642,-0.020664886,-0.6507706,-0.9899143,-0.6063984,-0.89525294,-0.07323603,-0.8155817,-0.69751966,-0.5341331,0.48920757,0.01901437,-0.08655584,0.016387792,-0.03699207,0.15170561,-1.1799935,-0.6301603,-0.21960253,-0.9258507,-1.2556572,-0.52169514,-0.95472735,-0.6574773,-0.9823336,-0.5646581,-0.61751574,-0.12851435,-0.23327392,0.19726714,0.3131647,0.2531222,-0.32039744,-0.113695055,-0.12574159,0.3048681,-0.2021988,-0.0480932,0.5095416,0.5586097,0.27676642
-0.29120454,0.062365673,-0.2624177,-0.2533022,0.027647713,-0.288812,-0.16005236,-0.10075725,-0.49846745,-0.45583922,-0.029163275,-0.30356044,-0.5051384,-0.42057332,-1.2321916,0.032799516,-0.5580454,-0.39433876,-0.9860534,-0.21102113,0.07591049,-0.27331084,0.13316903,0.20110779,-0.57437867,-0.7695177,-0.9512503,0.1329996,-0.14673837,-0.6338207,-0.46623868,-0.93859845,-0.0003409499,-0.46164304,-0.528155,0.11328648,0.49157885,0.124358505,-0.15581518,0.03886016,-0.005115526,-0.16937438,-1.3846558,-0.7787881,-0.09857582,-0.679692,-0.7832388,-0.29554632,-0.7034897,-0.35034946,-0.7637626,-0.42170367,-0.77314484,0.09491968,-0.06805501,-0.13234216,0.5041708,0.36733496,-0.6182053,-0.028714791,-0.10650509,-0.43280837,-0.13490225,-0.089857355,-0.4850029,0.60614747,0.13499066
-0.37229556,-0.053517688,-0.3886045,-0.3359289,-0.12433696,-0.05001876,-0.25960198,-0.19799654,-0.4901561,-1.0461105,0.1126163,-0.71890604,-0.83737487,-0.8026012,-0.8860602,-0.717301,-1.3028263,-0.8403165,-0.8547227,-0.24291149,-0.16142254,-0.36591154,-0.018185655,0.16807145,-0.12607151,-0.8077514,-1.1270597,0.23284723,-0.5313238,-0.78215784,-0.7548941,-0.7608417,0.3727946,-1.0902259,-0.6607296,0.24538244,0.593044,0.061314356,-0.10394529,0.18115811,-0.07216412,-0.12651181,-1.0885601,-0.85999286,-0.09353305,-0.5652473,-0.53727025,-0.46092322,-0.76220244,-0.12154302,-0.5804826,-0.60150737,-0.780254,0.31063,0.03837083,-0.1366938,0.51209486,0.58969194,-0.1966463,-0.008819993,0.0783168,-0.16914597,0.07852981,-0.15199105,0.14020056,0.49447158,-0.056477185
0.24251121,0.09519259,0.16808301,-0.38774955,-0.29078302,0.24905239,-0.34241945,0.16595042,-0.5190296,-0.96977574,0.4949821,-0.5296997,-0.49545264,-0.7485208,-0.20955825,-0.43102175,-1.0236396,-0.6081144,0.15938023,-0.14641067,-0.06814304,-0.58280313,0.35208967,0.0152555965,0.0025228583,-0.5484885,-1.0535339,0.9120217,-0.27458462,-0.56532925,-0.7502085,1.0186889,0.81111974,-0.23452629,-0.7688809,-1.2734481,0.44600567,0.018176088,-0.33663324,0.42509553,-0.12224085,-0.22068606,-0.9057758,-0.94662744,0.32665652,-0.34229285,-0.02594738,-0.3107451,0.7546241,0.31729668,-0.2725958,-0.7312214,0.5451987,0.5570028,0.17275502,-0.6306887,0.6593827,0.16788943,-0.31152046,0.00029365017,0.19523534,0.12595765,-0.04104633,-0.27401087,0.017917134,0.36743245,-0.5867836
0.15962534,0.33738315,0.07767362,-0.5527818,-0.34705034,-0.25166833,-0.1333019,-0.050119277,-0.58992463,-1.0898283,0.31767353,-0.24756548,0.20101655,-0.45944482,-0.79289436,-0.22823794,-0.57230574,-0.50415176,-1.1384245,-0.26432204,0.1621642,0.04571121,0.1893906,0.29339772,-0.36978915,-0.6440542,-0.8407455,0.49703455,-0.29468232,-0.08036688,-0.7918614,0.17636022,0.019127289,-0.479778,-0.36986983,-1.4773413,-0.56032765,0.06985685,0.48211455,-0.106155574,-0.069138244,-0.17956574,-1.2322531,-0.57002795,0.17907119,-0.6938079,0.19633296,-0.267548,-0.17059496,-0.38706365,-0.5650136,-0.32538053,-0.7619181,-0.17718104,0.055606063,0.20715271,0.44772515,0.47197124,-0.7625489,0.20777847,0.41641724,0.29852918,-0.27008426,-0.44576958,0.19959976,-0.028587881,0.15937044
0.63158023,0.3727819,-0.029503506,-0.4763353,-0.29313883,-0.03746603,-0.085907295,-0.17176896,-0.55915886,-1.253305,0.13721661,-0.41225544,-0.06959332,-0.6903614,0.04335554,-0.4865368,-0.82607853,-0.71577793,-0.25363836,0.028120518,0.19775413,-0.4358637,0.44179595,0.21711975,-0.20276879,-0.52944577,-1.019606,0.07396755,-0.360394,-0.38112637,-0.856847,0.2619711,-0.35629264,-0.77710116,-0.6197667,0.22825116,-0.23964816,0.079849705,0.047187366,0.069729246,0.0036849761,0.0871364,-1.1986243,-0.8023138,0.05913709,-0.96531284,-0.45017543,-0.5936768,-0.2266196,-0.70203036,-1.0213559,-0.819185,-0.23259366,-0.09152267,0.037404366,-0.35246098,0.39925787,0.4989936,0.11147746,0.22165343,0.23245873,0.28752556,-0.22069027,-0.49130484,1.2595397,0.22624801,-0.12702766
1.0463452,0.5195275,0.15055332,-0.24749053,-0.5341544,0.24476276,-0.07835035,-0.5881499,-0.6541886,-1.1241093,0.203565,-0.32295763,0.07317927,-0.7038644,-0.7034614,-0.4572826,-0.7780873,-0.70088774,0.16375262,-0.052940167,0.09450224,-0.30347767,0.5824702,0.117646135,-0.45168683,-0.47118753,-0.9363926,0.1690652,-0.06458555,-0.24827097,-0.7012956,-0.13327725,-0.26559997,-0.68405205,-0.8149935,-1.0903437,0.021508312,0.12658061,0.1968962,0.5907718,0.054068785,-0.11537517,-0.8802928,-1.0363619,0.10225285,-0.95316035,-0.30065405,-0.56977737,-0.6087839,-0.6344602,-0.9331594,-0.88319594,-0.6293828,-0.1660424,0.092043966,-0.26898602,0.7354079,0.40861627,-0.10102792,0.06422549,0.33068606,0.7768169,-0.24402542,-0.72293085,0.9503871,0.24210991,-0.24733154
0.50343573,0.52795935,0.38551483,-0.18173029,-0.7009115,0.40882233,0.028457709,0.25918835,-0.7174329,-1.1469306,0.20556615,-0.6993227,-0.40927893,-1.15434,-0.27024305,-0.8577339,-1.0415857,-0.7726779,-0.052945666,0.10506865,0.028804692,-0.21256305,0.61888,0.15333174,-0.10067633,-0.45629418,-0.9904415,-0.23328795,-0.36781305,-0.4278251,-0.8814737,-0.75947505,0.11960522,-1.1620698,-0.72412395,0.37257227,0.31278753,0.12417222,0.18723266,0.61221653,0.1731789,-0.01687177,-1.0911194,-0.86636055,0.2211889,-0.6500321,-0.27311197,-0.6494307,-0.51710033,-0.41239414,-0.8960339,-0.79671544,0.03183674,0.2005489,0.1356613,-0.23864663,0.8938899,0.3511967,-0.52099866,0.2721403,0.3609949,-0.12555562,-0.120430045,-0.65143996,0.45936745,0.12849683,-0.48217258
0.4966954,0.2671109,0.4079803,-0.4753351,-0.7802082,0.51817673,0.15889499,0.82642114,-0.6993829,-1.2028664,0.65273637,-0.52452457,-0.20998143,-1.32063,0.41381532,-0.77436584,-1.1882224,-0.8277231,0.08446662,0.124765635,-0.0488898,-0.6252359,0.67759365,-0.052857365,0.4161407,-0.38062337,-0.80512255,0.34297833,-0.42121702,-0.32163656,-0.9259121,-0.20631358,0.69451493,-0.59896517,-0.7539998,-1.4102495,0.7444173,0.058413632,-0.025668284,0.86318505,0.20924224,0.1874244,-1.0139824,-0.7785709,0.60440856,-0.27126694,-0.12945451,-0.6326479,0.9985265,0.19891581,-0.8450718,-0.96664274,0.9481255,0.54536355,0.1741702,-0.58430815,0.8931165,0.11822184,0.18440406,0.20007016,0.5225588,0.22169672,-0.29657003,-0.7197052,-0.04254807,-0.17983225,-0.75622743
0.13484609,0.21572848,0.31833175,-0.78948075,-0.99870753,0.047483418,0.0047132755,0.28658387,-0.5885136,-1.2881569,0.68448734,-0.4575838,0.22025868,-1.0148667,0.48567274,-0.1732961,-0.8558922,-0.8219074,0.7472149,-0.16507953,-0.016086128,-0.15306748,0.2884495,-0.12363123,0.37409705,-0.3376012,-0.79307026,0.017849172,-0.24774355,-0.10921726,-0.87885845,-0.0024289738,0.31940186,-0.43110427,-0.77546954,0.82332534,-0.37521908,-0.18173426,0.16737717,0.34149346,-0.01773582,0.6869316,-1.0337275,-0.603658,0.7353738,-0.8372282,-0.074636094,-0.5780098,1.7653003,-0.41234422,-1.0338087,-0.78243685,1.5308571,-0.49256682,-0.07018352,-0.16388048,0.7104009,0.1620167,-0.36707833,-0.12393086,0.6090928,0.7378307,-0.9364687,-0.9476918,0.76237,-0.49280292,-0.41867715
0.15626808,-0.16508962,0.31322888,-1.046331,-0.9827456,-0.41531876,-0.099575795,0.28615692,-0.6295482,-1.0060794,0.34832042,-0.48831776,0.10386317,-1.1112229,-0.049227007,-0.14266197,-0.8463595,-0.9048002,0.38988468,-0.10124469,-0.044600166,-0.1471761,0.11497375,0.04513841,0.01781471,-0.46797362,-0.87233406,-0.23284723,-0.72327864,-0.45690086,-1.0364802,-0.32198524,-0.27303267,-1.3222755,-0.94430405,1.1558778,-0.5391528,-0.39380637,0.18301496,0.105425425,-0.0018200187,0.504252,-1.2025595,-0.7007523,0.3490969,-1.2101179,-0.7534043,-0.89149517,0.57721025,-1.0812219,-1.3198214,-0.9083082,0.35333925,-0.7370981,-0.25589374,-0.13301378,0.49646378,0.46805608,0.4353109,-0.23586401,0.45383754,0.75512916,-0.93197834,-0.9383816,0.63740104,-0.5856248,-0.33137864
0.04144939,-0.4602794,-0.024368733,-1.02499,-0.93639135,-0.07498785,-0.19352184,0.012995585,-0.80557865,-1.2375797,0.11924079,-0.6031558,-0.12316076,-1.1816115,-0.48851126,-0.5938942,-0.9919735,-0.9688852,0.27620253,-0.44792613,-0.021668665,-0.4548788,0.2935203,-0.0042512417,-0.4194847,-0.5267042,-1.0452702,0.1518771,-0.49115488,-0.4560979,-0.8396505,0.7344393,-0.3170152,-1.2161062,-0.93349725,-1.3106536,-0.16395225,-0.34199253,-0.21713822,0.27072307,0.021450756,0.46679363,-0.99350786,-0.8618834,0.36605322,-1.1079447,-0.6471895,-0.8855637,0.13566498,-0.88620055,-1.2452438,-1.0433817,-0.04775511,-0.86707854,-0.121164374,-0.3354263,0.6885146,0.3868324,-0.21548535,-0.21625237,0.22409767,-0.08436646,-0.9772353,-0.8356499,0.2615922,-0.5149463,-0.87308353
-0.068139695,-0.18330406,0.150815,-0.72113055,-0.85861075,0.49707577,-0.026818536,0.31746912,-0.8480488,-1.1371511,-0.11145184,-1.1380305,-0.9614044,-1.2501731,-0.81111795,-1.3048264,-1.7050304,-0.9659817,-0.82173103,-0.6098671,-0.23907693,-0.3722417,0.2961856,-0.022648722,0.24313451,-0.63310647,-1.0238523,-0.30720654,-1.0378335,-1.0127072,-1.0767778,0.18667887,-0.69263965,-1.8050419,-0.8970934,0.6098167,0.097648844,-0.6894805,-0.061004985,0.32134676,-0.262225,0.30806604,-1.1704443,-0.74249744,0.1279395,-1.1400291,-0.7405469,-0.89340293,-0.29869685,-0.67363757,-1.0722401,-1.0033437,-0.6550597,-0.18542325,-0.2840707,-0.59030277,0.5013892,0.07502209,0.04700326,-0.3524746,0.09776536,-0.61575013,-0.70974225,-0.84533626,-0.7294262,-0.88176495,-1.4324322
-0.07644249,-0.26877546,0.48517781,-0.91548437,-0.9605948,0.3635953,-0.08509557,0.38869256,-0.6442541,-1.1750861,0.14453115,-0.9871532,-0.57637686,-1.1450297,-0.31587976,-1.1153322,-1.2425044,-0.95262563,-0.25304213,-1.0403149,-0.2997933,-0.5283165,0.19895491,-0.16746634,0.12271564,-0.6515842,-1.0169193,0.055726632,-1.0734317,-0.7552233,-0.9650519,0.55053556,-0.33218747,-0.9113121,-1.0840882,0.30012867,-0.5637549,-0.736544,-0.56297505,-0.004624278,-0.5696284,0.27434105,-0.7553131,-0.8629299,0.4099044,-0.8424194,-0.25312817,-0.78168714,0.7872457,-0.26834995,-0.66477674,-1.0900534,0.5396681,-0.42675418,-0.29553017,-0.74982053,0.24678682,-0.44363338,-1.4019285,-0.56586385,-0.0939332,-0.06825208,-1.0701637,-0.7584224,0.09604322,-1.3012521,-1.9324204
-0.3687446,-0.5146703,0.2559514,-1.1235882,-0.90231377,-0.31657058,-0.37941867,0.17657483,-0.80122316,-1.137665,-0.00426969,-1.0164351,-0.23521246,-0.8930284,-0.16021459,-0.8110716,-1.0069864,-0.76099455,-0.4599489,-1.2024723,-0.1533043,0.05281045,-0.107410826,0.09179346,0.06820048,-0.71098167,-1.184236,-0.16247888,-1.244759,-0.74503833,-1.0389388,-0.5928964,-0.7557495,-1.2396448,-0.89410204,1.0185385,-1.5005798,-0.8784266,-0.1754505,-0.41810504,-0.78530437,0.58562154,-1.160386,-0.7446052,0.27626026,-1.1525981,-0.30075374,-0.5717025,0.47747758,-0.6200641,-0.9745136,-0.7759852,0.3717635,-0.94554955,-0.46318826,-0.06727842,-0.28955525,-0.14799264,-0.67417204,-0.53136,-0.2758696,-0.69441104,-1.3561777,-0.95600516,-0.073329054,-1.4403267,-1.2364368
0.018400429,-0.6768197,0.23801379,-1.0561013,-1.0935853,-0.41643456,-0.29539144,0.118982114,-0.8836349,-1.1057086,-0.33897024,-1.149572,-0.6715339,-1.2223632,-0.41170263,-0.7078115,-1.284147,-1.2131,-0.5307021,-1.1379701,-0.1978744,-0.39089692,0.03662148,-0.2080432,-0.5624189,-0.7219479,-1.157877,-0.60956514,-1.3251232,-0.95468247,-1.1502697,-1.0658301,-1.3602878,-1.6694596,-1.126399,1.1290748,-0.74986386,-0.9910758,-0.6817312,-0.6442484,-0.7673439,0.36339444,-0.9811654,-0.723582,-0.01604234,-1.2711928,-0.7155962,-0.9937934,0.04677579,-0.92179966,-1.0788319,-1.1537138,0.24311392,-1.0755478,-0.565311,-0.4829215,-0.26210585,-0.3738576,0.031277847,-0.6293238,-0.5306927,-0.5151867,-1.3259672,-0.9386355,-0.33340424,-1.3196458,-1.5135345
0.65127194,-0.0030630263,-0.05025261,-0.6608872,-0.9338256,-0.054903477,0.11799423,0.498504,-0.5940518,-1.0494057,-0.2601578,-0.9894615,-0.26567456,-1.0483552,-0.65664524,-0.9071137,-1.2468848,-1.0653421,-0.46703747,-0.8749468,-0.04745658,-0.093345135,0.067710295,0.031566244,-0.74787277,-0.8072883,-1.1699802,-0.29689857,-1.0739881,-0.73552954,-1.0320466,-0.96019065,-1.1951146,-1.8027699,-1.0908812,0.089747526,-1.2533733,-0.7090271,-0.51801395,-0.40862662,-0.70522356,0.39762783,-0.96044326,-0.780496,0.117139556,-1.1464251,-0.53680515,-0.83895564,-0.066989616,-0.77852106,-0.9584072,-1.0500761,-0.045635603,-1.0419532,-0.3707301,-0.6888309,-0.2846841,-0.35139248,0.22135879,-0.5427599,-0.36845475,-1.0550241,-1.1797433,-0.9015923,-0.08788416,-1.149768,-1.3692067
0.5954121,0.03397299,0.13207802,-0.29696336,-0.8013638,0.20094289,0.14089552,0.28654858,-0.53292805,-0.8991259,-0.19411993,-0.88741213,-0.2828095,-0.96669245,-0.4418895,-0.8296261,-0.99442416,-0.94179165,0.04879852,-0.33115113,-0.062660724,-0.16060549,0.2278499,0.13264184,-0.34010985,-0.6341438,-0.9363502,-0.29187927,-0.5238782,-0.32807437,-0.9296102,-1.0675609,-0.75073755,-1.2445776,-0.78975993,-0.71731377,-0.6032702,-0.4224144,-0.2995253,0.14325796,-0.44953713,0.23525159,-0.7637891,-0.68878704,0.09662175,-0.6389803,-0.17184742,-0.7187588,0.02894632,-0.49913687,-0.60712963,-0.7967963,-0.45938075,-0.4973763,-0.22129671,-0.2673708,0.1606801,-0.27189144,-0.27829266,-0.29931343,-0.23866895,-0.68345153,-0.69175136,-0.7371218,-0.13530102,-0.8060133,-1.2219219
0.6739593,0.11398688,0.30933765,-0.353785,-0.7775103,0.66486084,0.23349567,0.9862566,-0.30940315,-0.62814105,0.35560045,-0.57759696,-0.15626611,-0.97742814,0.00069991004,-0.7469586,-1.1251603,-0.5680894,-0.76889133,-0.22781408,0.05267831,-0.3637522,0.20459342,0.20186417,0.424935,-0.36939776,-0.8014272,0.64090526,-0.12854843,-0.14250506,-0.8053666,0.43959054,0.4579298,-0.69307864,-0.56581604,-0.8379554,-0.6116438,-0.20311712,-0.2825028,0.14786872,-0.12752864,0.35975108,-0.5670249,-0.545821,0.39707682,-0.1785242,0.21317717,-0.6096618,0.4497918,0.18140748,-0.37312073,-0.70310915,0.7492342,0.2843836,-0.09184837,-0.6503377,0.18966275,-0.23331156,0.1956556,-0.1692264,0.043433595,-0.48031995,-0.4436478,-0.586579,-0.4199149,-0.6812566,-1.1465372
0.7781251,0.16599694,0.47764167,-0.33822405,-0.7149919,0.45181155,0.07452736,0.76604795,-0.17321649,-0.67045593,0.40149745,-0.19302252,0.53118277,-0.6862066,0.48100668,-0.15119623,-0.15508872,-0.2865365,0.8676544,0.40238136,0.24402805,-0.21899673,0.40347135,0.12903449,-0.0042126975,-0.14143129,-0.53422546,0.7054218,-0.014480411,0.036401056,-0.5352493,1.20572,0.37995455,-0.2616673,-0.37239924,-1.1660714,-0.910148,-0.25816432,0.024141692,-0.007882906,-0.06952022,0.48975533,-0.3817363,-0.23509951,0.73298895,-0.5104048,0.16889054,-0.14237352,1.9411347,-0.45004037,-0.5453004,-0.42951712,0.79697824,-0.36662707,-0.15710755,-0.3682801,0.10530639,-0.20980501,-0.3911854,-0.3260146,0.04974226,0.39073804,-0.73596305,-0.9075264,0.46332398,-0.51563674,-0.73973703
0.85944855,0.35626614,0.12993066,-0.33428645,-0.45385477,0.2501806,0.26197955,0.45863864,-0.2087782,-0.48753458,-0.0027257008,-0.07995291,0.17517552,-0.802169,0.077988125,-0.33315393,-0.31440344,-0.17762491,-0.367135,0.43351415,0.17334932,-0.17892547,0.41172707,0.22398536,0.03854499,-0.046300918,-0.5323354,0.15368897,-0.20348091,-0.33508974,-0.6528799,0.43526375,-0.37838617,-1.1511601,-0.24684495,0.18353799,-0.7272255,-0.4320081,0.2340188,-0.3052294,-0.10314938,0.775331,-0.40134394,-0.28759557,0.27850848,-0.7901354,-0.421022,-0.64886415,0.29798308,-0.88698274,-0.91444117,-0.5018741,-0.17616183,-0.69367,-0.46337235,-0.1297334,-0.043867484,-0.0026074892,0.44503707,-0.15178567,-0.008936643,-0.37904602,-0.9191992,-1.0917739,-0.029397221,-0.6434335,-0.43347436
0.9720334,0.06014174,0.41678417,-0.13966943,-0.5812395,0.8840966,0.26237756,0.18162063,-0.10169342,-0.47113228,-0.0020874038,-0.28194803,0.22707939,-0.42400026,0.52618974,-0.2664085,-0.27849203,-0.29269022,0.25048494,0.357053,0.22811231,-0.4386541,0.44173822,0.10479543,-0.6197782,0.08575719,-0.24758919,-0.05269056,-0.31815836,-0.15374656,-0.37873763,0.50735116,-0.40078658,-0.77955735,-0.50844985,-1.892792,-1.0372713,-0.27410498,-0.21955043,-0.05048846,-0.15494126,0.5318765,-0.030642929,-0.5222459,0.34662804,-0.7770755,-0.2874478,-0.5293379,0.18350387,-0.96582013,-0.6792041,-0.8349602,-0.3544542,-0.63926417,-0.31829953,-0.5826208,0.15001513,-0.32621023,0.8684517,-0.43851408,-0.34936213,-0.23982677,-1.0248773,-0.9020437,0.4116636,-0.7420574,-1.0525516
0.89218193,0.18557574,0.3074091,-0.02605773,-0.5935706,0.5587794,0.30540976,0.18205464,-0.14554198,-0.1592028,-0.12726262,-0.54230225,-0.12260623,-0.6486922,-0.08916076,-0.84117496,-0.55364573,-0.11515197,-1.2830844,-0.08102461,0.060926832,-0.31292853,0.39547545,0.17260972,-0.22470099,0.07303115,-0.5980552,-0.28749654,-0.29970345,-0.33135667,-0.55340606,-0.5474501,-0.096147865,-1.1579351,-0.3482032,0.96730924,-1.0224507,-0.43738374,-0.14407218,-0.1417571,-0.020132553,0.26882303,-0.29335755,-0.3971981,0.11020573,-0.5960822,-0.42489251,-0.66004497,-0.0809768,-0.7689514,-0.81988615,-0.7084754,-0.67744696,-0.69191784,-0.35150442,-0.6447261,-0.13460113,-0.030013533,0.18760419,-0.44361103,-0.15120345,-0.52268213,-0.8350602,-0.9488955,0.5214317,-0.7894801,-0.9021135
0.9669458,-0.0036428866,0.5234456,-0.1501241,-0.7822919,0.79209286,0.37117568,0.9098074,-0.027201442,-0.2334659,0.21071565,-0.56194144,-0.3012568,-0.5453306,-0.037717372,-0.7359405,-0.92705894,-0.28280097,0.027612304,-0.15458168,-0.00094211585,-0.48892558,0.6063232,-0.16829254,0.21356234,0.10765264,-0.5281824,-0.0030360732,-0.36186454,-0.5025853,-0.65089124,-0.41209003,-0.33082366,-0.8689426,-0.51052487,0.33815312,-0.9501635,-0.3980776,-0.35635662,0.21370384,-0.07975876,0.33651665,-0.24188237,-0.51911145,0.34373894,-0.39012936,-0.21990488,-0.5878205,0.5044496,-0.2996885,-0.42809385,-0.71077424,-0.035170544,-0.14669731,-0.16177878,-0.8706397,0.30946046,-0.38149998,0.34168178,-0.45140323,-0.19294818,-0.0901216,-0.8382255,-0.9209274,0.06779401,-0.9404751,-1.4536464
