ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067,ROI_068,ROI_069,ROI_070,ROI_071,ROI_072,ROI_073,ROI_074,ROI_075,ROI_076,ROI_077,ROI_078,ROI_079,ROI_080,ROI_081,ROI_082,ROI_083,ROI_084,ROI_085,ROI_086,ROI_087,ROI_088,ROI_089,ROI_090,ROI_091,ROI_092,ROI_093,ROI_094,ROI_095,ROI_096,ROI_097,ROI_098,ROI_099,ROI_100
4134.406,3470.4182,4050.4614,3325.6624,3389.7815,3933.3984,3764.333,3564.3223,3586.0532,4026.573,4123.9727,3906.2405,3675.0264,3572.554,3598.4126,3571.22,3858.7412,3679.8708,3954.3735,3836.2742,3691.9026,3763.021,3563.2644,3860.7817,4462.3193,4004.8481,3765.0007,3947.029,3976.1353,3620.436,3518.5278,3264.6394,3169.8284,3987.5332,3565.5503,3792.6267,3867.2961,3669.8875,3726.7007,3862.3977,3569.3816,4021.9995,3472.1938,3641.4448,3475.2976,3879.3188,3595.8896,3789.186,4029.2007,4040.7722,3492.9038,3592.59,3415.6516,3298.4053,3466.8953,3836.9282,3667.3755,3465.173,3640.0618,3898.8677,3464.7659,3142.0896,3600.5469,3404.381,3832.295,3526.838,3584.717,3473.503,3746.8145,3545.4758,3779.6028,3320.0017,3420.0698,3502.2566,3470.1626,3858.495,3725.7896,3539.315,3134.9375,2846.047,3547.5718,3732.4558,3346.2146,3233.113,3857.6418,3512.6892,3837.705,3737.7527,3644.0938,3524.2827,3039.2793,3606.8054,3571.8865,3265.8145,3158.471,3444.4165,3723.122,3513.2002,3879.6077,3980.3435
4142.8164,3468.137,4039.8542,3322.9949,3392.9058,3928.9282,3769.093,3568.6814,3584.3103,4021.2314,4132.7407,3910.4424,3681.274,3571.4648,3601.1575,3566.5334,3858.3284,3676.0403,3959.9143,3828.1663,3691.4587,3761.2454,3558.0505,3853.8171,4474.3423,3999.084,3768.7463,3947.0925,3965.5825,3611.3728,3518.1372,3251.0957,3171.9338,3984.0784,3570.2983,3791.3064,3834.5498,3666.8074,3730.181,3856.8547,3567.1514,4031.2266,3470.2043,3639.9268,3477.9668,3878.2468,3595.3933,3786.2205,4027.781,4031.0913,3486.7441,3586.5874,3407.7637,3295.609,3467.727,3836.7634,3663.4404,3465.492,3631.0547,3892.4304,3461.4355,3147.5881,3601.9722,3399.1562,3831.5745,3531.1392,3573.622,3470.0483,3738.1028,3529.9814,3778.958,3314.5588,3415.3018,3491.3225,3470.4282,3846.6611,3721.729,3526.9448,3124.0696,2821.3928,3540.4714,3719.6062,3341.2998,3231.9429,3853.5723,3512.813,3827.782,3736.7458,3630.9985,3509.9185,3041.156,3602.408,3569.407,3264.7039,3153.7002,3446.0786,3721.1108,3508.2585,3871.3113,3973.385
4131.006,3458.5613,4042.9006,3321.3457,3395.685,3938.6099,3764.3464,3566.2417,3587.56,4022.22,4136.066,3903.2776,3684.3699,3573.4375,3604.5134,3569.6624,3863.9854,3679.3335,3959.408,3832.1973,3696.2068,3763.0728,3558.341,3857.869,4468.626,3993.5957,3765.8486,3957.6118,3979.2695,3611.0928,3519.92,3245.0833,3172.292,3976.6724,3567.3728,3781.2444,3819.3862,3659.2385,3718.953,3853.8882,3561.7373,4029.875,3462.361,3641.8333,3472.8804,3876.355,3587.157,3782.8723,4034.0938,4028.431,3493.4863,3582.3816,3410.8726,3296.5647,3469.835,3843.2498,3669.4414,3467.858,3632.794,3901.104,3471.5825,3149.9058,3604.1243,3402.6218,3837.926,3532.9436,3579.7988,3482.24,3741.431,3534.301,3785.8525,3319.0176,3410.4478,3486.1711,3479.1733,3852.8425,3717.633,3537.4548,3132.0088,2813.728,3545.39,3722.1602,3345.7834,3234.0652,3860.8452,3513.625,3819.3267,3736.1567,3633.373,3509.6494,3038.4773,3605.4102,3570.0684,3254.8098,3150.9836,3447.3848,3725.0051,3513.3418,3871.841,3970.7932
4119.5205,3456.52,4040.2808,3319.4092,3391.7373,3928.5103,3755.9536,3562.164,3583.862,4019.0686,4114.692,3887.598,3677.0442,3568.125,3599.1738,3564.633,3856.825,3669.7078,3950.4685,3821.6853,3687.5667,3761.5793,3556.0254,3846.9744,4459.964,3979.4822,3759.968,3951.6194,3975.8958,3607.742,3527.5283,3235.9653,3166.9734,3969.186,3566.5044,3759.4907,3805.3123,3667.342,3712.8252,3843.2522,3549.5588,4002.7585,3451.9126,3638.749,3472.3572,3870.069,3575.7656,3769.6738,4005.921,4020.7893,3488.7886,3594.9563,3412.2034,3294.0042,3466.0178,3825.3877,3664.5942,3461.6174,3629.6152,3909.7346,3482.3704,3146.7961,3607.5544,3403.131,3838.6372,3532.5837,3578.1655,3484.1855,3737.899,3534.6033,3778.7332,3323.042,3420.6653,3493.797,3483.3855,3860.7957,3719.333,3528.6414,3145.96,2804.9614,3537.9844,3714.5762,3348.582,3231.63,3857.1138,3511.092,3809.8535,3732.2532,3624.6768,3512.9426,3049.7734,3610.8892,3572.476,3272.7952,3151.3943,3446.8208,3722.5115,3519.1323,3863.9353,3958.2705
4135.0034,3457.2258,4052.0613,3322.7417,3391.4043,3920.0735,3753.6108,3564.7578,3585.1655,4029.2078,4117.3174,3892.4978,3675.6892,3570.033,3604.499,3564.3518,3859.5107,3673.289,3955.2139,3825.4668,3694.6914,3758.7068,3564.4321,3846.6865,4464.15,3976.4473,3762.3472,3950.263,3990.8984,3606.2034,3508.6436,3241.6323,3159.3635,3983.5452,3559.223,3773.1646,3827.6921,3661.047,3705.9954,3843.0815,3551.101,4000.009,3447.913,3627.5562,3463.8374,3865.207,3579.6558,3778.7815,4022.0874,4027.9119,3493.9287,3591.3474,3419.0254,3300.1704,3464.704,3825.118,3667.4675,3463.5962,3644.0508,3911.714,3479.576,3152.869,3615.8748,3407.61,3846.1272,3530.516,3585.1863,3488.7576,3761.22,3546.7388,3783.9644,3323.8843,3422.3887,3496.2395,3482.7952,3866.4104,3722.1924,3534.6316,3137.309,2830.8818,3542.311,3718.0806,3345.6736,3227.4731,3855.1475,3509.3232,3802.0452,3718.7883,3620.6968,3507.1409,3040.0933,3611.9683,3567.9856,3261.9392,3143.721,3440.8882,3711.3357,3514.4634,3857.6648,3948.2024
4124.372,3452.0332,4056.0496,3321.6335,3385.9004,3927.5095,3756.469,3565.9307,3575.6685,4027.9258,4124.623,3893.0432,3673.1555,3579.292,3602.2842,3561.244,3854.587,3684.2495,3961.1968,3838.159,3692.6777,3765.5305,3566.932,3849.6306,4457.714,3989.954,3759.66,3945.295,3963.9873,3610.127,3494.6147,3240.9304,3161.7432,3989.2104,3564.8647,3772.4668,3815.1838,3661.6575,3707.663,3848.8018,3552.0425,3998.418,3452.355,3612.0889,3464.1108,3855.6687,3576.7876,3780.9944,4013.1265,4018.6362,3483.8137,3592.3877,3410.4475,3292.754,3456.3662,3833.146,3666.5854,3458.0264,3639.4922,3913.0903,3476.2114,3148.4634,3605.7515,3402.4597,3837.0684,3534.8315,3584.587,3475.9001,3752.9937,3550.7769,3786.6,3320.8684,3416.341,3493.798,3480.0889,3855.6836,3724.0115,3532.0613,3132.9841,2825.703,3531.234,3716.3677,3330.7966,3225.9573,3841.1501,3501.665,3803.1565,3715.541,3628.1428,3497.8984,3036.1768,3595.4363,3557.0527,3258.684,3132.4907,3431.5176,3703.6895,3503.9456,3850.0278,3956.077
4132.624,3451.3032,4052.2676,3321.8806,3389.5925,3924.4407,3759.3997,3565.4985,3580.0525,4021.7173,4138.403,3891.3118,3677.317,3573.966,3603.1992,3561.8718,3861.3416,3677.2998,3967.7207,3834.9412,3693.904,3764.4248,3558.0325,3844.9128,4458.736,3989.6614,3767.366,3940.6138,3974.9417,3611.5845,3506.3652,3242.2246,3166.7915,3974.5857,3564.2688,3768.7642,3816.078,3667.4482,3716.824,3848.2385,3548.2822,4006.6677,3451.9937,3627.452,3467.6719,3863.8835,3585.82,3779.0518,4005.9038,4014.2983,3484.5552,3589.883,3411.1172,3297.9102,3459.2668,3828.245,3669.9038,3463.0032,3635.6877,3907.3032,3475.3235,3147.7156,3601.975,3403.5784,3849.5566,3530.4797,3580.5432,3481.565,3749.6846,3538.9854,3783.0298,3317.6792,3411.4653,3491.3892,3479.4143,3850.2397,3713.407,3540.051,3128.164,2818.1353,3527.0537,3710.9077,3336.3386,3222.7002,3850.9011,3503.8418,3807.8008,3723.2852,3622.2922,3497.116,3031.684,3604.9229,3555.383,3253.1804,3139.324,3437.0957,3707.8708,3505.935,3842.4866,3955.7327
4139.781,3460.4883,4049.1162,3325.8115,3396.2112,3942.3857,3765.3213,3568.5735,3597.4014,4030.5579,4133.131,3905.3154,3681.9546,3574.9783,3604.2144,3569.6465,3863.0535,3676.0518,3952.56,3825.7056,3693.276,3766.7424,3558.4858,3854.6838,4456.481,3995.5974,3766.2795,3949.6003,3982.2808,3622.8015,3503.1921,3243.9602,3174.4988,3985.9648,3562.6768,3768.1113,3810.5557,3665.3997,3725.4854,3855.6614,3556.771,4018.5298,3457.256,3622.6636,3468.487,3866.3271,3583.3406,3785.8965,3997.4119,4017.037,3485.0505,3599.4011,3413.847,3295.311,3464.6384,3836.8875,3673.3784,3470.5322,3640.3125,3909.0745,3479.9614,3149.9084,3607.287,3409.9053,3837.4116,3531.7253,3579.8408,3485.001,3751.6765,3541.6362,3789.201,3324.3274,3419.9473,3499.5369,3478.7778,3858.682,3717.7012,3532.9827,3122.8384,2808.1914,3530.382,3714.6934,3334.3489,3222.1477,3847.206,3509.636,3794.4558,3729.4956,3631.4917,3501.844,3035.3408,3598.6748,3563.8843,3262.581,3145.6785,3431.1807,3708.3364,3506.9097,3863.0305,3962.9912
4139.914,3466.4463,4054.2588,3324.7568,3396.7156,3940.1716,3767.3687,3572.398,3594.1274,4028.9395,4132.149,3904.391,3684.4612,3576.6484,3610.7205,3567.7642,3861.4597,3679.471,3960.68,3840.2126,3692.6077,3772.3552,3557.6228,3850.367,4464.528,3989.5906,3770.3276,3963.012,3987.5422,3627.6055,3510.243,3247.3643,3169.868,3990.378,3563.315,3774.609,3828.4783,3673.513,3730.6511,3862.2178,3557.334,4029.1033,3460.9817,3635.9888,3475.503,3878.814,3586.7083,3785.2266,4021.8513,4018.3147,3497.4382,3604.7507,3421.058,3301.8167,3475.7107,3839.234,3682.8745,3477.8118,3645.003,3916.4727,3477.503,3159.0095,3620.4434,3418.557,3846.0964,3538.9324,3586.8499,3495.0027,3761.562,3547.6519,3790.1538,3330.0215,3422.4949,3507.7964,3483.1973,3863.0042,3731.6929,3547.6565,3133.666,2809.6487,3543.4194,3720.4097,3343.854,3223.6692,3854.0718,3518.665,3810.0605,3734.6643,3632.6255,3512.926,3045.5505,3608.7354,3575.381,3276.6404,3159.6772,3444.1648,3720.4824,3512.7422,3871.309,3965.2246
4139.486,3470.0618,4066.647,3329.2021,3400.4465,3956.8215,3763.1692,3569.1292,3593.0325,4025.421,4121.205,3901.3247,3689.0422,3578.0898,3609.424,3568.1157,3860.662,3679.3882,3963.6968,3839.897,3691.5295,3778.1428,3561.5088,3853.5256,4465.798,3992.6677,3770.1365,3965.2249,3994.4343,3640.6409,3505.6318,3239.2815,3158.161,3989.9668,3564.1138,3769.701,3837.5242,3677.3828,3730.2036,3864.8066,3557.6272,4036.5703,3467.4714,3637.1858,3471.939,3884.074,3589.4382,3779.322,4009.6865,4029.065,3499.8494,3615.4248,3423.5098,3308.7002,3488.9236,3846.8752,3686.7466,3479.1333,3649.0598,3929.8643,3483.8647,3167.95,3626.4036,3427.015,3851.7932,3541.9634,3591.0977,3491.436,3764.8489,3553.2039,3784.5752,3341.1218,3426.3728,3513.5613,3483.5332,3871.2644,3736.4102,3547.4763,3146.789,2833.412,3550.2551,3736.9,3348.14,3232.1997,3860.3086,3522.5999,3819.3882,3736.8066,3641.2407,3524.1277,3051.7664,3625.24,3590.732,3287.0337,3166.9805,3436.385,3724.9084,3508.501,3870.5762,3968.7073
4139.1235,3478.1064,4067.642,3334.6157,3407.561,3944.717,3769.3713,3575.6016,3593.488,4031.1255,4136.9004,3915.9753,3693.258,3588.4065,3616.471,3576.9028,3869.9717,3693.2068,3971.5093,3848.651,3696.8691,3792.9866,3576.9775,3852.5137,4464.1567,4013.3308,3769.305,3952.8088,3959.3887,3648.5007,3503.8528,3263.4883,3179.2842,4005.1277,3577.9646,3780.9714,3837.0325,3678.7,3740.7935,3877.6655,3564.1494,4034.6108,3483.0293,3630.783,3471.405,3878.3257,3595.4094,3782.569,3999.2344,4037.0176,3489.3503,3599.9426,3421.0203,3312.2358,3485.4844,3849.9126,3682.2146,3477.102,3646.2278,3919.5225,3477.0662,3156.9006,3618.4912,3421.8452,3848.5547,3545.4233,3588.1208,3486.4434,3751.9316,3559.686,3792.5625,3331.1938,3425.277,3504.766,3470.3584,3862.115,3733.1523,3547.9468,3125.4468,2836.762,3537.8687,3730.8545,3340.3704,3226.61,3849.5515,3518.8506,3823.7866,3730.0315,3638.1055,3514.1895,3045.8152,3605.1335,3575.3572,3273.9841,3163.9683,3431.3967,3722.3003,3506.3284,3857.0667,3984.8457
4128.7676,3471.6,4060.551,3338.0383,3415.878,3940.671,3772.097,3579.2734,3594.3882,4034.296,4141.414,3903.2273,3692.5225,3591.012,3616.071,3576.1008,3876.2517,3685.5574,3974.6914,3839.1985,3701.3198,3797.4607,3565.2422,3863.492,4467.8174,4000.5547,3766.9622,3952.8088,3978.3298,3635.348,3512.045,3253.458,3175.1174,3993.479,3577.7075,3768.8408,3830.18,3679.49,3750.3142,3870.1594,3561.2769,4036.762,3487.271,3626.1987,3479.502,3879.7556,3595.8574,3771.5728,4002.174,4026.2288,3480.8657,3595.6106,3416.6204,3310.7783,3490.6619,3846.0698,3678.1475,3480.1812,3636.211,3907.7563,3471.7898,3148.1072,3609.9365,3419.07,3848.4707,3545.3228,3576.563,3474.9185,3743.0605,3545.1128,3790.3835,3320.3926,3419.8062,3495.806,3472.3965,3852.6284,3720.2864,3544.0898,3127.8174,2814.0908,3525.876,3720.0698,3336.742,3227.1343,3844.558,3517.037,3807.7175,3727.8494,3628.7168,3502.7542,3037.7703,3598.5728,3577.4636,3266.941,3157.5828,3430.743,3720.867,3498.1086,3839.6438,3966.9097
4116.0327,3479.5427,4076.5354,3340.1377,3419.2268,3946.163,3773.8364,3582.1907,3599.5874,4033.5637,4138.0703,3908.1597,3690.395,3592.3804,3619.257,3580.62,3875.003,3687.7285,3983.6853,3846.056,3711.2202,3792.4329,3565.8584,3856.0364,4466.1987,3997.0466,3762.5913,3958.3079,3995.3232,3639.431,3503.9192,3256.5977,3176.8533,3993.0645,3575.2178,3775.4094,3823.8088,3683.7551,3751.191,3868.5945,3558.8796,4034.0427,3481.2583,3623.0298,3472.3655,3878.3203,3601.7466,3771.8152,4013.1738,4026.8762,3484.4937,3597.2278,3418.2395,3316.969,3483.5586,3837.286,3681.1797,3489.3757,3639.7114,3911.5393,3478.329,3158.2803,3620.319,3424.4102,3850.2742,3542.9448,3571.7058,3489.6365,3753.8254,3541.4465,3799.5369,3324.4343,3415.5303,3490.0354,3474.3997,3855.751,3722.524,3539.8198,3124.056,2814.1794,3532.879,3726.0417,3339.0854,3223.0898,3844.4907,3520.0935,3798.3315,3728.4263,3624.66,3501.7068,3034.1003,3602.05,3571.9282,3264.6729,3156.65,3435.8047,3722.4539,3501.8193,3857.3914,3968.2595
4115.551,3472.0999,4060.1812,3341.615,3416.093,3942.1191,3766.9473,3577.2268,3597.0833,4033.33,4143.518,3906.2231,3690.7126,3591.0608,3613.187,3571.2493,3869.8296,3682.2646,3982.1016,3837.9478,3699.3247,3781.7207,3562.8994,3850.363,4458.1875,3988.83,3759.585,3950.257,3981.0103,3630.5002,3505.7222,3238.3071,3172.519,3983.3894,3572.295,3776.7761,3821.2432,3677.0864,3744.485,3863.1255,3558.0693,4035.2288,3474.3813,3620.8403,3465.208,3877.1182,3594.3188,3766.2236,4009.0388,4026.0479,3480.974,3602.9233,3419.91,3313.2366,3487.6045,3841.928,3682.517,3483.5386,3638.875,3919.6863,3478.7673,3155.674,3611.9507,3423.145,3845.5618,3545.442,3576.591,3489.1475,3747.1636,3544.6018,3792.652,3323.1016,3416.2625,3495.6936,3476.0635,3851.3755,3727.8376,3537.404,3129.2559,2801.108,3528.8206,3722.9492,3337.529,3226.6145,3844.931,3519.4512,3810.4023,3721.807,3635.429,3506.2783,3041.9692,3606.1682,3574.2449,3256.8235,3158.1985,3434.4956,3723.0168,3502.3616,3853.8545,3961.663
4139.6616,3468.1562,4058.3662,3335.4487,3406.141,3939.9502,3762.0308,3568.622,3592.897,4028.9602,4121.757,3900.7317,3677.432,3587.1982,3609.228,3579.7937,3863.7676,3675.5562,3983.4924,3832.8154,3699.8567,3775.2234,3559.9597,3845.3733,4460.4214,3985.1821,3760.831,3947.1538,3989.8982,3618.8904,3494.2898,3250.2673,3172.2637,3982.7244,3569.4358,3766.408,3822.6863,3676.2812,3733.4622,3851.8174,3557.0793,4018.8262,3473.7432,3626.599,3475.7163,3880.9036,3590.7705,3779.7136,4012.6953,4023.8242,3491.5698,3608.9153,3423.358,3318.4072,3488.4531,3842.1213,3679.209,3482.86,3651.1523,3925.4043,3473.103,3152.8398,3620.312,3430.2075,3851.5308,3545.2302,3580.702,3490.973,3757.999,3544.6694,3790.4023,3325.631,3421.4202,3498.3394,3480.5186,3864.9326,3725.0776,3534.1218,3138.353,2820.0725,3541.6877,3728.167,3350.4468,3230.0847,3859.2024,3523.9602,3815.6943,3726.3286,3624.3223,3515.413,3045.643,3613.6125,3576.4197,3275.6155,3163.0432,3438.5903,3727.1216,3513.8533,3863.889,3958.769
4144.6265,3477.423,4061.1396,3333.5237,3408.8672,3939.317,3772.7131,3570.4104,3591.1882,4035.9883,4138.544,3894.5796,3674.3381,3583.881,3611.4314,3579.024,3867.0264,3686.8503,3982.9087,3833.4487,3694.4182,3776.176,3564.4932,3853.5881,4457.3613,3985.529,3756.3606,3939.1746,3974.6204,3613.6736,3500.409,3246.7393,3174.429,3998.8618,3569.97,3783.616,3839.418,3675.3152,3729.5183,3859.1943,3564.4285,4018.6987,3473.363,3619.53,3466.4678,3869.745,3596.1099,3769.4148,4006.243,4031.089,3500.1414,3604.5854,3420.938,3319.4944,3478.315,3851.5713,3680.7844,3478.499,3646.127,3917.6655,3469.6626,3144.284,3617.5269,3420.19,3842.6572,3542.8347,3589.6628,3489.1943,3757.864,3557.1538,3782.9185,3324.5378,3416.6545,3496.5679,3475.191,3862.1218,3724.936,3531.9048,3130.6348,2826.3328,3540.5059,3733.707,3339.3262,3229.635,3843.025,3522.7478,3824.0186,3722.588,3638.428,3519.0386,3041.8374,3601.706,3566.632,3269.2134,3156.9573,3430.0637,3719.1157,3507.8464,3864.1995,3972.28
4131.0664,3472.9336,4046.313,3334.4824,3411.5657,3948.7825,3775.7231,3571.6226,3592.8845,4033.5688,4138.877,3902.2825,3679.6929,3585.467,3612.1902,3578.6133,3868.2773,3684.0603,3977.051,3835.4836,3700.367,3774.554,3558.6172,3857.1875,4471.0503,3990.5676,3759.038,3949.3462,3976.9468,3616.6218,3510.129,3236.7034,3177.1875,3989.137,3575.234,3785.4426,3823.8457,3673.7385,3735.136,3865.944,3562.3413,4026.7798,3469.7905,3617.6855,3473.071,3876.8696,3598.8105,3781.8003,4017.8306,4027.6887,3482.8704,3603.9868,3415.011,3310.9778,3480.5586,3840.0513,3675.146,3469.1758,3634.7454,3903.4268,3464.8945,3144.959,3608.7673,3420.06,3842.6592,3543.4143,3578.877,3482.2864,3748.4631,3543.7854,3782.7463,3321.5544,3417.8823,3488.0396,3473.8435,3849.5571,3722.3677,3534.599,3130.7378,2802.1729,3537.9895,3721.807,3336.4363,3227.423,3839.0488,3517.9744,3833.435,3728.6672,3631.11,3510.8533,3036.7363,3595.5933,3563.196,3266.9043,3153.0652,3435.0286,3720.4133,3505.5662,3870.5806,3970.5823
4132.947,3480.1396,4054.965,3338.4097,3416.3352,3957.6956,3781.9624,3580.966,3597.5273,4040.0823,4149.541,3904.67,3688.523,3589.4294,3622.0178,3578.3489,3872.2415,3689.5361,3975.9058,3842.614,3707.1418,3771.4004,3563.821,3857.3916,4479.7314,3989.8875,3769.778,3958.2834,4000.8425,3627.4707,3521.993,3249.792,3174.5967,3992.3882,3573.2693,3797.3083,3826.1318,3677.8052,3740.871,3867.4614,3569.6123,4036.3857,3472.2244,3636.7598,3478.8862,3886.552,3601.7476,3792.3286,4027.4873,4037.8604,3500.0662,3604.694,3419.186,3311.3115,3490.4849,3862.823,3677.1575,3477.5356,3644.0154,3910.9858,3476.943,3156.721,3621.6772,3423.546,3851.6406,3545.6067,3583.812,3485.6638,3757.9475,3546.6353,3794.28,3332.4001,3422.276,3496.3706,3479.5107,3856.483,3736.3193,3537.6575,3142.343,2819.0425,3545.9128,3723.2158,3346.417,3233.196,3855.7817,3520.3154,3824.088,3737.114,3640.5684,3515.0315,3043.7847,3603.3904,3579.3975,3268.394,3163.3118,3437.4316,3730.0557,3510.0403,3880.4717,3968.7566
4140.3794,3485.955,4065.376,3336.2454,3422.9321,3953.3389,3778.387,3578.9478,3605.4087,4039.2947,4153.0005,3912.3796,3689.8782,3585.0903,3621.6104,3580.8276,3863.059,3690.5173,3983.1167,3853.6882,3704.4602,3775.0361,3563.2239,3861.7468,4469.1035,3996.054,3766.8103,3959.0298,3992.834,3630.5435,3519.4658,3246.204,3173.0642,3987.443,3574.654,3792.4146,3824.857,3680.935,3738.6626,3870.8052,3566.6868,4032.3113,3476.9058,3633.1409,3476.891,3887.8118,3596.5845,3780.0354,4031.6326,4038.5754,3494.3005,3610.01,3429.0596,3314.1558,3493.8003,3857.2188,3686.3677,3487.059,3646.5425,3933.7456,3484.5356,3159.1501,3625.9575,3430.44,3862.5972,3555.3958,3588.2092,3495.266,3754.1555,3547.0088,3795.998,3331.8215,3424.4556,3500.358,3482.549,3867.2908,3730.727,3546.8035,3142.9734,2811.4146,3543.2202,3723.7185,3347.727,3232.4226,3851.6145,3525.0608,3825.6702,3739.1523,3632.952,3518.5952,3050.4624,3604.9475,3586.458,3278.859,3169.3296,3439.9949,3728.6328,3511.5042,3886.8784,3971.616
4137.9453,3491.1958,4064.0232,3344.0476,3418.2249,3961.4426,3772.9458,3577.105,3599.42,4042.9302,4144.305,3908.2915,3697.5295,3582.0938,3615.456,3582.9336,3860.3862,3680.0435,3980.2354,3845.2034,3699.9485,3771.3796,3558.3606,3862.341,4471.8105,3995.676,3769.048,3966.2227,4006.2483,3630.4595,3516.82,3253.2927,3171.3228,3980.5322,3562.9084,3770.4653,3834.379,3686.2944,3744.6697,3865.3042,3563.4336,4030.623,3472.6755,3649.5022,3475.078,3895.3667,3590.6182,3769.571,4056.0532,4031.3645,3498.0376,3618.5195,3433.9402,3323.3416,3502.4878,3858.3638,3695.8987,3486.1367,3660.002,3926.765,3486.1138,3171.69,3628.7478,3437.2732,3854.53,3546.3535,3590.235,3503.055,3756.4512,3549.921,3794.976,3338.4153,3426.8613,3512.5122,3486.638,3874.1113,3747.339,3545.896,3153.7102,2825.8584,3548.1426,3716.4016,3351.092,3226.8872,3866.2024,3521.2642,3825.4182,3748.5962,3629.781,3523.8296,3051.5798,3631.7437,3597.6719,3279.896,3178.9321,3447.8474,3735.3657,3512.5781,3906.351,3980.313
4141.4077,3493.8862,4091.2349,3345.8667,3426.2139,3949.875,3776.179,3581.1082,3603.1045,4047.2734,4152.3076,3924.4348,3697.1545,3593.6924,3624.1177,3579.5303,3862.5408,3692.0815,3984.0361,3849.5593,3700.124,3778.7388,3575.972,3864.558,4477.492,4002.4614,3770.7214,3964.53,3983.1335,3646.4858,3522.768,3261.88,3168.393,3987.5725,3568.5132,3757.656,3837.5388,3689.9688,3747.945,3874.153,3562.7825,4040.3574,3482.287,3648.6902,3476.7234,3896.5217,3592.7917,3772.8403,4047.5222,4045.665,3502.6653,3614.498,3435.3728,3323.5427,3489.205,3858.4705,3689.3184,3483.343,3653.7466,3926.0142,3483.9207,3167.5085,3633.1042,3437.7031,3854.768,3553.1028,3586.3984,3498.2563,3755.4045,3554.3384,3800.2717,3333.4521,3429.0618,3508.5583,3479.0906,3866.1323,3740.4722,3558.911,3146.3738,2844.5457,3537.6086,3704.2803,3340.6362,3226.0166,3852.8997,3511.3352,3817.625,3735.0344,3617.572,3514.176,3046.5447,3619.7317,3594.478,3284.7537,3160.6907,3445.5623,3731.7874,3509.4905,3891.2256,3986.445
4135.9004,3499.6245,4070.4155,3346.859,3425.2212,3942.723,3776.646,3588.345,3600.7246,4051.6326,4163.99,3931.4146,3703.63,3596.0388,3624.2695,3578.4124,3865.6792,3690.947,3986.7896,3857.5454,3704.2231,3779.3928,3574.6157,3868.6426,4482.671,4026.999,3774.8923,3967.1057,4000.627,3647.7502,3511.1782,3264.8418,3169.7534,3969.9114,3567.8486,3743.5579,3824.2747,3681.5818,3758.908,3872.0352,3553.0278,4052.8184,3484.6987,3647.2617,3468.7673,3895.0388,3593.1028,3769.2769,4036.0576,4031.6602,3488.4814,3606.6833,3426.995,3321.843,3488.5815,3851.6528,3686.0664,3479.5928,3645.8826,3924.2297,3476.8967,3160.437,3619.1138,3429.7954,3852.4248,3561.8545,3577.7368,3489.2905,3746.7488,3547.4534,3805.0818,3328.0972,3417.6577,3507.5635,3478.8213,3862.0835,3738.1165,3559.7886,3126.3005,2823.1467,3524.4702,3686.9187,3326.3162,3220.0823,3846.5032,3500.4482,3810.2554,3736.239,3620.3376,3494.8242,3042.8835,3609.6768,3585.2,3260.9404,3148.1628,3441.149,3727.8535,3498.2412,3879.3118,3979.5823
4142.0933,3497.378,4075.8071,3345.908,3424.2388,3946.534,3774.654,3586.5361,3599.705,4050.4688,4158.948,3928.483,3702.1274,3593.9277,3624.5586,3582.5989,3864.6135,3683.2976,3975.0305,3843.9202,3715.9026,3764.9434,3566.9622,3861.588,4472.186,4003.6084,3769.3345,3956.2625,3992.827,3632.13,3511.8882,3255.1616,3166.8804,3959.4033,3568.46,3738.435,3815.992,3685.8008,3740.547,3862.071,3548.0122,4045.8345,3478.0261,3646.81,3470.3423,3887.8643,3581.4126,3763.9229,4019.7883,4031.2026,3499.4314,3618.0217,3431.3628,3317.7544,3491.4553,3858.0996,3683.069,3477.7063,3644.7231,3929.3044,3488.0503,3167.5063,3632.827,3430.1875,3857.2651,3555.3938,3578.1526,3486.158,3738.4905,3538.559,3802.3462,3330.2942,3425.4543,3510.5671,3482.8372,3856.8665,3736.6658,3551.4326,3128.2156,2811.2021,3522.3545,3684.7297,3330.0654,3227.6633,3841.2695,3500.7854,3815.8596,3730.4607,3613.5605,3490.7642,3037.2249,3602.5862,3582.054,3262.7314,3150.641,3445.805,3722.0176,3503.724,3876.6055,3967.1216
