ROI_001,ROI_002,ROI_003,ROI_004,ROI_005,ROI_006,ROI_007,ROI_008,ROI_009,ROI_010,ROI_011,ROI_012,ROI_013,ROI_014,ROI_015,ROI_016,ROI_017,ROI_018,ROI_019,ROI_020,ROI_021,ROI_022,ROI_023,ROI_024,ROI_025,ROI_026,ROI_027,ROI_028,ROI_029,ROI_030,ROI_031,ROI_032,ROI_033,ROI_034,ROI_035,ROI_036,ROI_037,ROI_038,ROI_039,ROI_040,ROI_041,ROI_042,ROI_043,ROI_044,ROI_045,ROI_046,ROI_047,ROI_048,ROI_049,ROI_050,ROI_051,ROI_052,ROI_053,ROI_054,ROI_055,ROI_056,ROI_057,ROI_058,ROI_059,ROI_060,ROI_061,ROI_062,ROI_063,ROI_064,ROI_065,ROI_066,ROI_067,ROI_068,ROI_069,ROI_070,ROI_071,ROI_072,ROI_073,ROI_074,ROI_075,ROI_076,ROI_077,ROI_078,ROI_079,ROI_080,ROI_081,ROI_082,ROI_083,ROI_084,ROI_085,ROI_086,ROI_087,ROI_088,ROI_089,ROI_090,ROI_091,ROI_092,ROI_093,ROI_094,ROI_095,ROI_096,ROI_097,ROI_098,ROI_099,ROI_100
-0.4489995,-0.710267,-0.8291999,-0.072434574,0.23969732,-0.5036507,0.09492468,-0.35300258,-0.634484,-0.9519721,-0.97316724,-1.2518243,-0.75016695,-0.27314243,-0.74426365,-0.41210422,0.1599799,-0.53521544,-0.45222223,-0.38061613,-0.7966013,1.4074997,-0.541126,0.2310232,-0.7886201,-0.20191345,-0.10422003,-0.6261297,-0.9895031,-0.09585973,-0.20138031,0.24493064,0.68207365,0.33266926,0.5015632,0.2581,-0.13616812,0.53095514,1.3981085,0.85630053,0.5690204,0.7521272,0.88516355,-0.8342684,0.69314075,-0.012438352,0.6697979,-0.26578185,-1.0786636,-0.19751546,-1.3043716,-1.1981117,-0.9867325,-0.33258915,0.18126674,-0.7009115,-0.82977283,-0.49765176,-1.4473401,-1.495108,-1.247576,-1.4144417,-1.1142749,-0.89978695,-0.64745843,-0.6156151,-0.9879688,-1.2545537,-1.0071824,-0.8878136,-0.68182224,-1.064788,-0.7955047,-0.6501002,-1.1195418,-0.9370962,-1.2969297,-0.9239932,0.08047324,-0.24436887,-0.9249183,0.10367411,0.06535109,-0.37869152,-0.37113953,0.08171484,-1.0007954,-0.979832,-0.17111291,-0.21861851,-0.6411537,-1.1656585,-0.020766139,-0.44253534,-0.05809339,-1.2258892,-0.17579328,-1.0452739,-1.7288656,0.07944349
-1.3875549,-0.4150929,-0.06747895,0.029707914,0.35560003,-0.2865153,0.19043921,-0.18676834,-0.39019758,-0.9854387,-1.1199893,-1.0657284,-0.8485084,-0.20409304,-0.6033006,-0.15832128,0.08480331,-0.4227043,-0.064812005,-0.11461101,-0.25308692,1.0826095,-0.49421057,-0.18027432,-0.8860187,-0.3566409,-0.3626482,-0.3949642,-0.18666866,0.07405634,-0.45144716,0.40876982,0.8223312,0.30988756,0.34015766,0.5211571,-0.47843775,0.75137156,1.4469315,0.77896726,0.43113944,0.6013199,0.5968559,-0.98428094,0.2967872,-0.06817392,0.9890594,-0.25346288,-0.6685889,-0.16838409,-1.031641,-1.1155245,-0.91607887,-0.0733851,-0.091924444,-1.0531884,-0.6914922,-0.07482852,-1.302332,-1.3658159,-1.0580584,-0.96741056,-0.7990817,-0.7361941,-0.56727105,-0.7176224,-1.3264215,-0.62311333,-0.42770126,-1.0990217,-0.2095812,-0.8368915,-1.0548677,-0.9522607,-1.0539755,-0.8032791,-1.1953343,-1.1604673,-0.13212128,-0.24023224,-0.57096314,0.48542517,0.17841978,-0.5433737,-0.3735329,0.1969162,-1.5946367,-0.93588674,-0.43409693,-0.28687713,-0.89373034,-0.9762514,-0.29276538,-0.59369177,-0.119650476,-0.848153,-0.10947544,-0.83791625,-1.0268824,0.14566436
-1.4230733,-0.69169444,-0.8468259,0.1015842,0.24714139,-0.44639403,-0.18783852,-0.46962672,-0.5078556,-0.99611807,-0.88078177,-1.1387924,-0.83382607,-0.27067858,-0.871865,-0.68454623,-0.22663207,-0.7058482,-0.13303128,-0.4291331,-0.9061298,0.3904077,-0.71949387,-0.49325266,-1.3680756,-0.7190427,-0.5403997,-0.7333994,-0.8628697,-0.29759696,-0.39596105,-0.5457016,0.4721214,-0.22180635,0.1506747,0.5758901,-0.61627156,0.4067422,1.0734925,0.50871086,0.3845332,0.6670967,0.2671072,-1.0879259,-0.10073246,-0.11485567,0.5863892,-0.5375929,-0.8227435,-0.2056551,-1.2962227,-0.82466185,-0.843188,-0.22966194,0.06368045,-0.86701894,-0.6305018,-0.3432569,-1.336981,-1.0873725,-1.0453578,-1.0819335,-1.0531291,-0.77495134,-0.7767982,-0.61050427,-0.98601246,-0.6440932,-0.7863138,-0.9172508,-0.5647822,-0.9120402,-1.0104558,-0.65598077,-0.99951667,-0.9907904,-0.9540659,-1.294253,0.1617744,-0.8503681,-0.7760878,0.2877374,0.10332728,-0.39985585,-0.35789785,0.17270541,-0.83092993,-1.4401133,0.2639969,0.011058214,-0.35216573,-0.75193644,-0.17892951,-1.1168168,-0.01746346,-0.9458437,-0.085947916,-0.8076155,-1.1667788,-0.1779424
0.35388803,-0.8382517,-0.9333153,-0.19842891,-0.09728832,-0.532144,-0.45779943,-0.9599545,-0.7045489,-1.1958573,-1.8363038,-1.3459821,-1.4477323,-0.46558145,-1.0470265,-0.20472911,-0.59156555,-1.0534903,-0.073119886,-0.6282202,-0.8769249,-0.029437942,-0.9433087,-0.7685195,-1.2336568,-0.87994033,-0.46672386,-0.86385334,-0.442969,-0.7807463,-0.7477887,0.07842877,0.45148715,-0.25835368,-0.03467734,0.16066964,-0.53874415,0.3651318,0.45963702,-0.050091717,0.32759184,-0.24258062,0.2365064,-0.8153146,0.48288935,0.03213873,0.3940276,0.14788954,-0.68642807,-0.30570352,-0.4996879,-0.51866305,-0.6927294,-0.01316618,0.09631879,-0.8592643,-0.7813635,-0.37445694,-0.82839084,-0.8919449,-1.2095169,-1.2064766,-0.7992966,-0.5585926,-0.5113994,-0.6195844,-0.6995653,-0.56577724,-0.20303456,-0.91335493,-0.68085235,-0.76941043,-0.697603,-0.5174416,-0.8536965,-0.4098004,-1.0793836,-1.476023,0.6759366,0.03483658,-0.12573035,0.62127995,0.72657734,-0.25855482,0.14901426,0.34265938,-0.49611124,-1.095674,-0.45598456,0.6063879,-0.09932018,-0.3464461,-0.07206366,0.13558522,0.3022274,-0.6402732,0.08559082,-0.16544679,-0.76987934,-0.31991783
0.71979547,-0.49386525,-0.8011496,-0.2920902,-0.0029404494,-0.5571817,0.12876028,-0.8580492,-0.7848344,-0.8746163,-1.0991923,-1.5780975,-1.5907416,-0.6329631,-0.94954056,-0.24795625,-0.39538625,-0.46821228,-0.098264374,-0.60365397,-1.1754878,0.032119855,-0.5981532,-0.3153353,-1.4177886,-0.8646388,-0.7310415,-1.1992815,-1.164753,-0.9978455,-0.5594741,-0.105680086,0.6264441,0.62848264,-4.7481524e-05,0.84980977,0.3601202,0.3152069,0.24000865,0.3144486,0.7502919,-0.24964844,0.21827939,-1.1499535,-0.03076618,-0.4011653,0.6834832,-0.37543672,-0.92697555,0.02116747,0.14467935,-0.7397806,-0.7983264,0.03235323,-0.29359484,-0.48027703,-0.7095177,-0.57500637,-1.0365682,-1.1564368,-1.309225,-1.5824444,-0.8838482,-0.86547977,-0.9059425,-0.72234577,-0.07515878,-0.64208215,-0.21030223,-0.1941477,-1.0669634,-0.8310547,-0.9866728,-0.6102016,-1.0280765,-0.5302567,-1.0858129,-1.5988029,0.23970869,0.3270445,-0.18546738,0.9754231,0.19003409,-0.2768661,-0.4255977,0.29696167,0.030553212,-1.3806207,0.45840597,0.84266776,-0.36123914,-0.9949886,-0.55300796,-0.291086,-0.09936773,-1.2765747,-0.24897756,-0.5011154,-0.757596,0.3429017
-0.2795766,-0.6607099,-1.5077007,-0.24544367,0.09045262,-0.18295707,0.29403728,-0.78897625,-0.7051339,-0.98520434,-1.0845702,-1.2874719,-1.3432177,-0.55293727,-0.91596866,-0.2710162,-0.3200774,-0.61279535,-0.35058212,-0.524718,-0.8489128,-0.07269563,-1.0455227,-0.11677089,-0.59408736,-0.64240587,-0.5727338,-0.7716909,-1.054844,-0.8751531,-0.2603451,-0.6293921,0.84933716,0.09405169,0.34120223,0.92296314,-0.47645727,0.23372723,0.5528506,0.64799523,0.6302446,0.19852182,0.046978183,-1.2372682,0.33597374,-0.124506764,0.82989186,0.2539219,-0.49498403,-0.1318271,-1.1536723,-0.7703518,-1.05696,-0.32423764,-0.20730418,-0.94228375,-0.96665066,-1.0037463,-1.5080518,-1.6430827,-1.4474097,-1.5527811,-1.149769,-0.86945873,-0.90585566,-0.69748276,-0.8267296,-0.9384512,-0.7163576,-0.9642829,-1.0758435,-0.99927545,-0.91219884,-1.0567691,-1.072179,-1.0687162,-1.2024287,-1.4495903,0.2455317,-0.8006602,-0.31265384,0.2147145,0.05060351,-0.36693135,-0.5668248,0.11704178,0.62632537,-0.91753125,-0.01596864,0.30921632,-0.7123127,-1.3279504,-0.7218483,-0.44497597,-0.35619658,-0.9060714,-0.19474997,-0.6285395,-0.5051992,0.2596136
-0.14099383,-0.39290923,-1.0953927,-0.0543675,0.25552335,0.16942471,0.63662946,-0.25655082,-0.48698986,-0.68748707,-0.6163178,-1.1973947,-0.9350453,-0.3529958,-0.4811541,-0.28586397,-0.08143763,-0.32903147,-0.39991412,-0.24812497,-0.47698236,-0.2764737,-0.6493252,-0.10551132,-0.071719445,-0.6724059,0.06227219,-0.3959905,0.07408384,-0.4236726,0.10476615,0.053623565,0.6399964,0.27272305,0.21384096,1.3981574,-0.353641,0.4438862,0.8722322,0.72297597,1.0484512,0.7312622,0.16368027,-0.33432683,0.6589441,0.25147846,0.9891123,0.7889096,-0.13497745,0.32582745,0.13902652,-0.7342324,-0.87477547,-0.3102639,0.17445926,-0.029030854,-0.87492,-0.6193084,-1.1240402,-1.384732,-1.0982261,-1.0359312,-0.75785094,-0.7626705,-0.50651455,-0.603435,-0.4828501,-0.7935504,-0.20580758,-0.8001068,-0.48079354,-0.38773376,-0.6456978,-0.620531,-0.88668346,-0.77191216,-0.56895655,-1.2802186,0.9014465,-0.013241775,0.087822445,0.3047797,0.5321496,-0.13186704,0.027515262,0.20528093,0.034940023,-0.2741045,0.5971543,0.5815189,-0.22722158,-0.90324396,0.07425904,-0.34569106,0.31994864,-0.726741,0.20820738,-0.37852076,-0.113968216,0.17004955
0.40678772,-0.17678873,-0.59927124,-0.15966965,0.48383912,-0.0028184366,0.4403052,-0.37156117,-0.11668302,-0.7234868,-0.46441454,-0.9065112,-0.87239975,-0.57194585,-0.49918228,-0.14666791,-0.6342171,-0.2781845,-0.08930448,0.18145323,-0.6241998,-0.041538104,-0.6947908,0.13475119,-0.7112301,-0.40042415,-0.11319855,-0.36461627,-0.30427086,-0.29579863,0.026995467,-0.13360664,0.51617134,0.00096600875,0.3036127,1.2021723,-0.42213166,0.6056343,0.74924356,0.8882111,0.8801828,0.50529504,0.3881524,-0.50563926,0.548137,0.30039757,0.7092126,0.16424038,0.019559441,0.35800156,-0.29440585,-0.46275717,-0.44392893,-0.19117539,0.3019704,-0.25378743,-0.45490098,-0.18136232,-1.0193549,-0.6068596,-0.8781846,-0.92918617,-0.6279108,-0.5514724,-0.019354822,-0.18350841,-0.17644791,-0.3815875,-0.40993294,-0.778588,-0.39215705,-0.42035922,-0.5134839,-0.41174418,-0.78723526,-0.30874184,-0.8228731,-0.77371246,0.9370744,-0.36928827,-0.048273347,0.33691356,0.5953569,-0.16336004,-0.12050176,0.38414255,0.1350489,-0.11883626,0.10342424,0.8137732,0.23236318,-0.81842774,0.42120114,0.35174382,0.717049,-0.53545886,0.1487458,-0.29671824,0.13944256,0.31032425
0.22739664,0.017973749,-0.6637369,0.21994072,0.320923,0.31756637,0.14153577,-0.4765688,-0.39806667,-0.5573146,-0.8462203,-1.0607543,-0.5187135,-0.72315234,-0.77147335,-0.028406797,-0.79512286,-0.82095295,-0.21341793,-0.14768171,-0.87188536,-0.27781466,-1.0650584,0.16753323,-0.54834086,-0.41709325,0.019111818,-0.06224555,0.32947296,-0.2992937,-0.054426707,0.23630552,0.3754601,-0.378823,-0.4578327,0.32315785,0.089410335,0.8825995,1.083771,0.61637425,0.6930697,0.41166672,0.18531388,0.26887837,0.44743165,0.59377015,0.38576877,-0.367497,0.92997,0.033558186,-0.013471348,-0.028189836,-0.23095597,0.19343449,0.6360909,-0.20786679,-0.020252211,-0.22377825,-0.46179482,-0.84544307,-0.8324485,-0.37815642,-0.5432036,-0.34213668,-0.37804323,-0.571398,-0.03528278,-0.047427416,-0.28635642,-0.6108255,-0.444883,-0.04856652,-0.367557,0.22469,-0.6534017,-0.01644726,-0.06860601,-0.8239683,1.5439078,0.3049027,0.20052196,-0.13081385,0.7577098,-0.38875178,0.39764887,0.24104036,0.119108096,0.6005416,-0.102126494,1.1549072,0.30926868,0.6411487,0.9722296,0.42086253,1.3506955,0.050539736,0.43011707,-0.23670337,0.90965986,0.73698115
0.4825746,0.11795896,0.6330107,0.3084468,0.5974182,-0.13976356,0.31906542,-0.24845406,-0.22494632,-0.35879177,-0.4948381,-0.45167586,-0.53604794,-0.13788937,-0.3882481,-0.21952203,-0.6654194,-0.19712536,-0.049700066,0.021289501,-0.86224866,0.19772011,0.27578616,0.28983963,-0.20646152,-0.11781425,0.118048675,-0.13339946,-0.7625572,0.36765027,0.12862104,0.6844171,0.13873854,0.008076907,-0.09448823,-0.18982542,0.259168,1.0724832,1.2661737,1.0536513,0.65561897,0.9515291,0.64618707,0.23043911,0.5388217,0.63862216,0.5036025,-0.20137094,0.6119311,0.67698556,0.33441612,-0.23356047,-0.16844158,0.20185758,0.12523884,-0.20358804,-0.320339,-0.35224977,-0.72092426,-0.87110126,-0.89600784,-0.5618974,-0.41095102,-0.32896578,-0.3674594,-0.2818711,-0.30262554,-0.25329885,-0.34269723,-0.35634065,-0.1716679,-0.32841596,-0.23408434,0.01765458,-0.90043604,-0.35838702,-0.38039812,-0.103202224,1.1292609,1.1771619,-0.33190393,-0.90566194,0.25324136,-0.4242013,-0.074854,-0.1332007,-0.3739602,-0.43251565,-0.8935633,0.5257664,-0.03726817,-0.013138674,0.8152899,0.7446042,0.1469895,-0.119990885,0.28057545,-0.40924445,0.3113895,1.0378077
0.07668654,0.33121237,-0.359116,0.35672066,0.56306225,-0.42252418,0.34471023,0.16392486,-0.33676565,-0.1595436,0.018138345,-0.18833414,-0.23672377,-0.019489055,-0.38152936,-0.2822994,-0.47648585,-0.25591758,0.06890284,0.33107635,-0.637214,0.23998392,0.1725313,0.51516575,0.10515522,0.96444875,0.36465463,-0.02512401,0.06389919,0.42026898,-0.2280527,0.8389814,0.24865624,-0.9624936,-0.1375698,-0.75442284,-0.45341283,0.6390563,1.8766847,0.94899195,0.09456056,1.642605,0.76182383,0.16281791,0.0969494,0.5810379,0.52046424,-0.382446,0.18452682,0.046860628,-0.7318576,-0.6326443,-0.53401446,0.1306907,0.101257734,-0.4770068,-0.46863997,-0.524709,-1.0466918,-0.93208843,-1.0995704,-0.8726381,-0.8356728,-0.57121754,-0.47164762,0.09355557,-0.9061754,-0.6379553,-0.80864245,-0.75297636,0.07649418,-0.6303599,-0.92582303,-0.034439854,-0.90925014,-0.53189933,-0.48735878,-0.05459591,-0.005257254,0.17833093,-0.99597096,-2.0154884,-0.43766853,-0.6658366,-0.3020522,-0.5435509,-0.84022874,-0.34075695,-0.71428406,-0.73542696,-0.28923997,-0.56082726,0.35938257,-0.84244096,-0.67968947,-0.44933724,0.11617864,-1.0378659,-0.15984714,0.701134
0.5330992,0.24772198,-0.102184065,0.31045425,0.5290612,-0.27185366,0.23533438,0.060851004,-0.38466853,-0.21273968,-0.20325239,-0.29894337,-0.30617446,-0.12601362,-0.36874008,-0.047202993,-0.54063946,-0.6523191,-0.4376151,-0.19745822,0.003967258,-0.69371635,-0.41017544,0.12598327,-0.52574676,-0.067225516,0.036043964,-0.48094824,-0.30460533,-0.22977887,-0.2062039,0.33383185,0.016511327,-1.5399656,-0.09793856,-0.959579,-0.8983791,0.8570882,0.8541904,0.45660436,-0.1939236,1.2552829,0.44187352,0.14143708,0.18442081,0.30243587,-0.11328078,-0.6545052,-0.4219979,0.026275344,0.09130785,-0.053611808,-0.34342435,-0.040500317,0.21178302,-0.21846084,-0.60532844,-0.6114607,-1.0947211,-0.7586475,-0.7763255,-0.56199396,-0.4193706,-0.55920595,-0.2564324,-0.1835922,-0.87720406,-0.77235043,-1.2531921,-1.2653637,-0.06464155,-0.50647944,-0.45290068,0.12284059,-0.77780586,-0.75547534,-0.55322677,-0.51734966,0.1029787,-0.3792025,-1.1029078,-2.1554165,-0.2567751,-0.35714942,-0.48794714,-0.5308428,-0.48565397,-0.78091604,-1.1536037,-1.0000285,-0.6786907,-0.9470484,0.2047942,-0.7230778,-0.51615477,-0.10188112,-0.12770775,-0.7314748,-0.2668915,0.08983953
-0.4675324,0.16739811,-0.15582983,0.14492853,0.20772415,-0.2688325,0.48651412,0.039871737,-0.5042996,-0.35876945,-0.2756771,-0.24520467,-0.30886042,-0.27219385,-0.2554835,-0.30570212,-0.7917131,-0.67873573,0.027005877,-0.23511261,-0.41557026,-0.49530205,-1.0355039,-0.029872878,-0.33265367,0.0066762487,0.11546483,-0.047743827,0.0833227,-0.2900176,-0.18443772,-0.13392514,0.33411273,-1.4069784,-0.42920133,-0.65540856,-0.09438121,0.62725955,0.6536915,0.32277307,-0.18243702,1.1022145,0.019819103,0.40736836,0.06596627,0.32807103,-0.14309987,-0.4834788,0.27385038,0.35935268,-0.03797305,-0.12643659,-0.27561522,0.10165968,-0.10068496,-0.16881955,-0.5167598,-0.30035818,-0.77842987,-0.76519763,-0.57287616,-0.63765955,-0.20670953,-0.4379529,-0.39130828,-0.13825446,-0.6698284,-0.4929288,-1.005211,-0.98109007,0.13246983,-0.4712797,-0.85302246,0.15712704,-0.63365585,-0.36285457,-0.461874,-0.85110396,-0.20345986,-0.67240185,-1.068924,-1.68424,-0.33666176,-0.5223585,-0.39755347,-0.40132293,-0.6953713,-0.585701,-0.780675,-0.6735646,-0.41252068,-0.9737646,0.26523316,-0.4316501,-0.7065935,-0.25685263,-0.16728419,-0.73049253,-0.4282258,0.9024675
0.19356963,0.11755067,-0.2740227,0.11141953,0.04005095,-0.26476896,0.18577407,-0.16238064,-0.16175258,-0.28317678,-0.54916734,-0.62724316,-0.5620722,-0.62798613,-0.4273829,-0.17889975,-1.0751061,-1.0651171,-0.5772086,0.02827867,-0.39253068,-0.90677065,-1.0758021,-0.30301172,-0.55333567,-0.53391683,-0.19341333,-0.1656563,0.31910378,-0.5768246,0.035583224,0.43249208,0.34105656,-1.6079752,-0.5065962,-0.26332104,-0.3598579,0.6920471,0.06190219,0.089397795,-0.40784335,0.07679824,-0.42914855,0.57289064,0.17644791,0.5481123,0.02510733,-0.12892106,0.14473441,0.3210711,0.5142054,-7.4807176e-05,-0.25648162,0.09724369,-0.13815896,0.079739384,-0.38117355,-0.23260273,-0.39584437,-0.74830914,-0.5871404,-0.26940522,-0.17670737,-0.37159732,-0.27405038,-0.41500425,-0.123115465,-0.08571081,-0.84877884,-1.2056876,-0.24605858,-0.40801108,-0.8513787,0.20505393,-0.4566228,-0.34424156,0.10530896,-0.97554696,0.68570596,0.11714754,-0.5521079,-0.7798266,0.25352407,-0.5081628,0.00022546385,-0.14144582,0.56511086,-0.1434218,-0.39326534,0.061560046,-0.31481355,-0.3586406,0.30253062,-0.09300434,-0.39006025,0.056315187,0.16407032,0.004406639,0.32930267,0.21317875
1.0197402,-0.11641654,-0.16937216,-0.0259187,0.14278078,-0.17650941,0.3696848,-0.25862372,-0.47899458,-0.25266743,-0.24613263,-0.63744926,-0.5939311,-0.33606917,-0.5276125,-0.5072231,-0.92683995,-0.90055716,-0.0047113057,0.049246177,-0.578067,-1.0884782,-0.081061095,-0.57289124,-0.053356215,-0.5596419,-0.5038649,-0.4110567,-0.6471465,-0.64942807,-0.111122444,0.45807445,-0.025704013,-1.1124128,-0.7966134,0.42167348,-0.1786764,0.7147448,-0.26642552,0.1665622,-0.14546375,-0.4776872,-0.27815813,0.38129532,0.24119383,0.44275603,-0.04457643,0.15734276,0.68720174,0.6549613,0.83392054,0.2297827,-0.32823256,0.16204216,0.29120988,-0.023802362,-0.41535404,-0.19539617,-0.47845185,-0.38675004,-0.5887748,-0.5680768,-0.29212824,-0.32218215,-0.16531385,-0.12440911,-0.08818994,-0.4232855,-0.41169402,-0.6133852,-0.45441797,-0.6879844,-0.6056101,0.3262454,-0.39145604,-0.57641786,-0.26153204,-1.4140314,0.56191903,0.10904522,-0.73793316,-0.35390905,0.18422693,-0.24230133,-0.4743846,-0.17894445,0.2538326,-0.84492767,0.011822174,0.54519385,-0.057145648,-0.1651643,0.1388848,0.48999748,-0.5129166,-0.42929626,0.18448602,-0.16269094,0.24523155,0.81252015
0.775718,0.036319494,-0.028713455,0.16787763,0.21761015,-0.2888608,0.77682465,0.022453936,-0.37489524,-0.019238524,-0.25078514,-0.7582001,-0.55143005,-0.1761776,-0.5038486,-0.31723207,-1.1645979,-1.1279453,-0.48035336,-0.38092864,-0.36596614,-0.8086442,-0.74356496,-0.92025435,-0.23919214,-0.8225138,-0.46260992,-0.8223494,-0.10501843,-0.9021889,-0.39306843,0.3693516,1.4150819,-0.81533825,-0.53537005,0.21960694,0.26749653,0.7069224,0.15416406,0.20416719,0.13100022,-0.37497362,-0.040282063,0.21318421,0.16132922,0.3521419,0.27447328,0.2729524,0.8532158,0.9238991,-0.9995043,-0.43507853,-0.6020686,-0.04850429,0.060196895,-0.31922188,-0.69311774,-0.34800592,-0.8084065,-0.78505665,-0.83280224,-1.078522,-0.7860892,-0.65569526,-0.6817283,-0.53810424,-0.66008055,-0.5177109,-0.72111505,-1.1286699,-0.48819986,-1.2903304,-1.2100503,-0.42057785,-0.899589,-1.017941,-0.4385841,-1.4976828,-0.25676373,-0.48229918,-0.8460669,-0.45942473,-0.23514847,-0.47671947,-0.88472885,-0.39283857,0.48489708,-1.4362265,0.20430046,-0.15075767,-1.2775354,-1.0231144,-0.59130114,-1.1855124,-1.3500189,-0.4962696,-0.08247898,-0.5791388,0.13809063,1.0874285
1.4519702,-0.14783658,-0.012495239,0.106335565,0.5675405,-0.16900967,0.83815503,-0.06414814,-0.2541056,-0.36076695,-0.3935335,-0.84880245,-0.48528597,-0.34923846,-0.46631247,-0.3555785,-0.63277674,-0.8956989,-0.573307,-0.41062787,-0.54703933,-0.8502138,-0.555959,-0.9667068,-0.6030486,-1.1172487,-0.73476565,-0.69532335,-0.6852323,-0.65331936,0.057424534,-0.14776102,0.35048595,-1.2271129,-0.63495463,0.3238814,0.035032272,0.72973365,0.23035555,0.025359536,0.3384044,0.037559647,0.031947035,0.60362124,0.08322733,0.50294745,0.112870485,0.13756791,1.3242898,0.7057215,-0.44917953,-0.28441688,-0.36902457,-0.1349329,0.0792954,-0.35937554,-0.5266243,-0.31405523,-0.68241185,-0.66062915,-0.8961069,-0.63052535,-0.8291654,-0.5880533,-0.7478039,-0.39375448,-0.40760624,-0.51025325,-0.907551,-1.1931841,-0.9140884,-1.093146,-0.8547255,-0.83742285,-0.87592757,-1.2059126,-0.7157018,-1.9949545,0.04002964,-0.5893388,-0.8860109,-0.7134364,-0.16051537,-0.22056042,-0.90512466,-0.39389682,-0.11889184,-1.4670049,-0.025321925,0.0910274,-0.30113623,-0.75393116,-0.39701596,-0.8021868,-1.3475218,-0.26372123,0.21836932,-0.40468773,0.9762717,1.4883467
0.79907304,-0.0016331524,-0.080055624,0.0692274,0.26693028,0.28509644,0.4872246,-0.1849876,-0.13699816,-0.25459796,-0.1777172,-0.632991,-0.566767,-0.31276116,-0.44600514,-0.35663417,-1.0530896,-1.12334,-0.27230924,-0.17669907,-0.71926653,-0.9710735,-0.59092253,-1.0334426,-0.9929662,-0.9292477,-0.50922024,-0.994841,-0.9065034,-0.37756643,-0.024658814,0.008790748,0.05213792,-1.4758333,-0.8395842,0.25250742,0.5475317,0.8793569,0.07441043,0.2655392,0.1898092,-0.38430262,-0.1340277,0.5821133,0.26463795,0.81671244,0.25161594,0.4905253,0.92535543,1.1853783,-0.2494769,0.3135917,-0.3799124,0.0046613184,0.08238459,-0.03944867,-0.39143884,-0.28885043,-0.5450597,-0.54801685,-0.58530074,-0.8515466,-0.48749802,-0.44834152,-0.42291862,-0.18416822,-0.4472781,-0.1345313,-0.807775,-0.82317275,-0.2173528,-1.1070634,-0.7528402,-0.49385524,-0.91092825,-0.8643704,-0.35557845,-1.5717618,0.21999054,-0.325734,-0.8618619,-0.61416334,0.087802276,-0.4905474,-0.6768425,-0.18812817,-0.48171508,-1.3824991,-0.6650013,0.54162973,-0.17661214,-0.558008,-0.67881644,-0.44515494,-1.297129,-0.42040536,0.22518475,-0.11333112,0.5627917,1.6173391
0.96921563,-0.07859999,-0.3406407,-0.102213755,-0.04279706,0.028570453,0.31889117,-0.24578296,-0.52750546,-0.4074237,-0.56612647,-1.0091618,-0.78677696,-0.43838054,-0.47529957,-0.49498022,-1.0552795,-1.1333096,-0.32201985,-0.28949174,-0.88992566,-1.5981838,-0.889869,-1.0649452,-0.99135023,-1.2326078,-0.42829815,-0.8031267,-0.34932324,-0.5987398,0.15844904,0.70032966,-0.09737146,-1.6375057,-0.9634793,-0.091378234,0.31759882,0.9592469,-0.2993684,-0.17463334,0.16557227,-0.13121505,-0.31305522,0.99446285,0.28238717,0.79366547,-0.10633226,0.22914752,0.3766444,1.0145117,1.1651615,0.39232624,-0.26164854,-0.075521536,0.27866533,0.08500704,-0.24844866,-0.357403,-0.35747355,-0.19858174,-0.63665485,-0.7107397,-0.3852105,-0.35257018,0.0047328677,-0.40767312,-0.11949192,0.023891771,-0.47678757,-0.43558058,-0.52228403,-1.1281942,-0.6353167,-0.77121496,-0.7273106,-0.70420843,-0.7735331,-1.5078232,1.1329589,0.14217246,-0.29047918,-0.34147066,0.41300285,-0.47346878,-0.34264436,-0.050041135,0.5445052,-1.5038273,-0.1328768,1.1952418,-0.17745228,-0.5027671,-0.4309184,0.25935778,-0.61131775,0.021680709,0.33226255,0.05480331,1.1264814,1.4427143
0.58765423,-0.018499987,-0.5035325,0.13599597,0.26791888,0.0012451313,0.52360725,-0.1845146,-0.5362119,-0.38698,-0.7044582,-0.5696357,-0.7241427,-0.20903306,-0.5496373,-0.53741217,-0.7296465,-0.39929876,0.028225768,-0.038762424,-0.77470094,-1.1005942,0.10450022,-0.95857185,-0.649559,-0.8524277,-0.6692456,-0.68171453,-1.0565972,-0.5178254,-0.17360346,0.3569044,0.29420543,-0.78937674,-0.828062,-0.066348456,0.16482612,0.91029346,0.09721078,0.64759713,0.70577794,-0.3459983,0.10853095,0.48819947,0.24659045,0.63552207,0.29501444,0.60870296,1.2132406,1.6603447,0.66081184,0.34716764,-0.40175197,0.020434158,0.16703206,-0.10244513,-0.16688313,-0.27515337,-0.86910796,-0.463566,-0.8890809,-0.9061421,-0.54597557,-0.29631153,-0.17740655,-0.03847791,-0.22486392,-0.30697942,-0.53261584,-0.20040645,-0.5844442,-1.056666,-0.084706925,-0.5335748,-0.8873627,-0.96559644,-0.6189728,-1.2254469,0.640833,0.17389801,-0.74549747,-0.15587792,0.07824933,-0.37351227,-0.6556922,-0.2747017,0.3368422,-1.6200042,-0.1436228,1.0818275,-0.34971255,-0.26401022,-0.72400767,-0.5003295,-1.7836089,-0.37877473,0.16043815,-0.061720233,0.3506343,1.5267211
