edge_index,mean_fc_z_across_windows,std_fc_z_across_windows
606,0.35398685762059157,0.24526065096985616
607,0.42378085190213743,0.4913878453022166
608,0.0406996488238773,0.3382080421033501
609,0.1099593183610822,0.23829935687401957
610,0.6835307717182408,0.4833254616926926
611,0.7978940981289063,0.5428283559477142
612,0.16971653020554117,0.26835428360565233
613,0.6242036957933434,0.4425592918603098
614,0.48574642612374846,0.4492806188670456
615,0.5035292945786567,0.46738572837490655
616,0.4749691699570303,0.4316710790036287
617,0.11199121719875367,0.4292979041947481
618,0.7996926809631816,0.28655899344945424
619,0.3667496290396433,0.2833519300119442
620,0.18644860326167237,0.3950360836691648
621,0.3467933659731641,0.45778521961613156
622,0.5632152058561325,0.2918093993852662
623,0.6544038745678197,0.3284396815082567
624,0.6060785004039487,0.33163370351714083
625,0.25513483134503784,0.4326865544691144
626,0.6809275369750871,0.28940484799330995
627,0.4729396818951252,0.3389530282359086
628,0.5164218609649117,0.48648525128590797
629,0.32052827961682323,0.4725224051239002
630,0.1879078835464423,0.5082672946495356
631,0.8548718207393092,0.2916510067951721
632,0.40241148180854974,0.4783268498836196
633,0.40379538544354604,0.45345936662139336
634,0.25997672145323797,0.46885996821151404
635,0.5293519261008467,0.23706503178918376
636,0.7302371762114238,0.36056246215057713
637,0.5162143354035902,0.45734388109958607
638,0.3123164777810629,0.46301437255202005
639,0.08839845765447495,0.2207557561425549
640,0.27147031033223634,0.35927167152949807
641,0.6848803538102689,0.4116758487190145
642,0.6140967177768217,0.43278609817612446
643,0.5375745435326883,0.4007419859408081
644,0.6126915764586467,0.4146621440644909
645,0.3391555581360453,0.4032089901301353
646,0.2578622039680786,0.47362487267235187
647,0.03527588954484767,0.4771428607661367
648,1.17462371523077,0.2413709153614387
649,0.41122901147574425,0.4602966040823509
650,0.5569551849912465,0.4801330440994018
651,0.25665749648937913,0.42837747480195204
652,0.6706609352063408,0.3713503820739988
