edge_index,mean_fc_z_across_windows,std_fc_z_across_windows
466,0.3411407262912079,0.4105699490268189
467,-0.018641014909366583,0.38861533939136006
468,0.03931518834864401,0.35024162444569
469,0.15499526166564334,0.3419382395603645
470,0.37792630094203544,0.32336242530745746
471,0.3739753793423748,0.21199260727948735
472,0.43153888039812516,0.31999983450685193
473,0.37369556347285293,0.3080957440508278
474,0.1899993559710234,0.2618574507125879
475,0.1978815698028298,0.314741401976475
476,0.41943474634479266,0.33141440776792
477,0.5544849049112103,0.41895819591142586
478,0.21790587822761764,0.30614277107277793
479,0.34445238597226885,0.38922510230372065
480,0.44730991776742846,0.3423937114109541
481,0.35023780114375314,0.34879861603650325
482,0.5022091702005534,0.3561549268900322
483,0.6884232738541297,0.3632516087749993
484,0.33476997177645784,0.2581546184779688
485,1.026582051373709,0.40922941978838195
486,1.1197276120214001,0.4571394010973441
487,1.477516625611619,0.4338918060887781
488,0.6830419896970271,0.5202698955414182
489,0.8968719704604057,0.3889949235451951
490,0.617438560221695,0.4453568222733062
491,0.9142560822406204,0.41070916242741845
492,1.0382589955447632,0.44081593860405066
493,1.0741740820632828,0.4553138160384051
494,0.8522307733794415,0.4279787916876575
495,0.6323988391198401,0.53239973828166
496,0.9498849663998885,0.3913618237388485
497,0.8853729723829213,0.4732396857075011
498,1.0849069437551453,0.3607330934841352
499,0.7968427282325535,0.4910257981214122
500,0.5927836967276927,0.4500995593107136
501,0.6736254021428544,0.3316165153786228
502,0.31608451500336066,0.5181218314290118
503,0.47245498692469,0.36128084041376624
504,0.19312154574085896,0.4115251415908802
505,0.4215065054248766,0.44943991463162336
506,0.45598906148466234,0.4015770440603017
507,0.5986678119018966,0.42528865538878896
508,0.6467003497792588,0.4088434226605036
509,0.4392418958110517,0.468543233789775
510,0.3731741261324265,0.5145577145437813
511,0.4009146800397382,0.4644646128150262
512,0.6205505147860119,0.4250664321730961
513,0.2638596044240061,0.461545160826114
514,0.4155706081150894,0.27395802259686436
515,0.3898867383331824,0.3289713861287481
516,0.5437207073578532,0.4228949978272367
517,0.6729060641173584,0.4255024412786224
518,0.5325633943547378,0.38615115358311874
519,0.5116864463281418,0.41843547607416853
520,0.4475267773085553,0.45499195421545935
521,0.21978317511391196,0.5112199714887836
522,0.5897978227173777,0.48402903906950573
523,0.38500452655336953,0.6189592479299418
524,0.37653916400823545,0.5103917997917278
525,0.24952788937664938,0.46410414246017595
526,0.47092185358468297,0.4359764395323302
527,0.8317355723252305,0.30609298295554277
528,0.4669625369368647,0.38275024243607525
529,0.3870872779184792,0.21887399305894148
530,0.8126852500150887,0.43583369649115206
